#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTR2	ACTC1	1856793	1847228	9606.ENSP00000367220	9606.ENSP00000290378	0	0	0	0.946	0.058	0.781	0	0.508	0.791
ALB	KDR	1847637	1845437	9606.ENSP00000295897	9606.ENSP00000263923	0	0	0	0	0	0	0	0.791	0.791
STAT1	FGFR3	1854113	1852258	9606.ENSP00000354394	9606.ENSP00000339824	0	0	0	0	0.046	0.385	0	0.665	0.788
PTPRC	CSK	1854576	1842776	9606.ENSP00000356346	9606.ENSP00000220003	0	0	0	0	0.056	0.460	0	0.612	0.785
PRDM10	F2	1853754	1849080	9606.ENSP00000351686	9606.ENSP00000308541	0	0	0	0	0	0.059	0	0.781	0.785
IFNB1	TLR3	1857184	1847791	9606.ENSP00000369581	9606.ENSP00000296795	0	0	0	0	0	0	0	0.783	0.783
ACTR8	ACTL6B	1851935	1842277	9606.ENSP00000336842	9606.ENSP00000160382	0	0	0	0.626	0.055	0.744	0	0.357	0.778
STK40	TRIB1	1855837	1849501	9606.ENSP00000362221	9606.ENSP00000312150	0	0	0	0.726	0	0.774	0	0.064	0.776
TNF	IRAK1	1860103	1855149	9606.ENSP00000398698	9606.ENSP00000358997	0	0	0	0	0	0.047	0	0.774	0.776
PRDM10	POTEF	1853754	1853541	9606.ENSP00000351686	9606.ENSP00000350052	0	0	0	0	0.102	0.258	0	0.690	0.775
ACTC1	ACTA2	1847228	1843003	9606.ENSP00000290378	9606.ENSP00000224784	0	0	0	0.990	0	0.774	0	0.269	0.775
PTPRC	FLT3	1854576	1843598	9606.ENSP00000356346	9606.ENSP00000241453	0	0	0	0	0.055	0.191	0	0.728	0.774
RFPL4B	RFPL4A	1861590	1859682	9606.ENSP00000423391	9606.ENSP00000392936	0	0	0	0.833	0	0.774	0	0	0.774
DDX58	SP110	1857110	1844591	9606.ENSP00000369213	9606.ENSP00000258381	0	0	0	0	0.767	0	0	0.062	0.773
IRAK1	TLR3	1855149	1847791	9606.ENSP00000358997	9606.ENSP00000296795	0.050	0	0	0	0	0.173	0	0.735	0.773
CD40LG	PTPRC	1855311	1854576	9606.ENSP00000359663	9606.ENSP00000356346	0	0	0	0	0.129	0	0	0.750	0.773
PRDM10	ACTB	1853754	1853523	9606.ENSP00000351686	9606.ENSP00000349960	0	0	0	0	0.074	0.104	0	0.745	0.770
IRAK4	TLR3	1859507	1847791	9606.ENSP00000390651	9606.ENSP00000296795	0.050	0	0	0	0	0.173	0	0.729	0.769
SRC	KRAS	1853652	1844404	9606.ENSP00000350941	9606.ENSP00000256078	0	0	0	0	0.090	0.271	0	0.678	0.767
ITGAM	MBOAT4	1862188	1849691	9606.ENSP00000441691	9606.ENSP00000314196	0	0	0	0	0	0	0	0.762	0.762
JAK2	PTPRC	1857411	1854576	9606.ENSP00000371067	9606.ENSP00000356346	0	0	0	0	0.235	0.460	0	0.466	0.761
PRDM10	INSR	1853754	1848574	9606.ENSP00000351686	9606.ENSP00000303830	0	0	0	0	0.073	0.113	0	0.731	0.759
PTPRC	KDR	1854576	1845437	9606.ENSP00000356346	9606.ENSP00000263923	0	0	0	0	0	0.191	0	0.708	0.754
PTPRC	ALB	1854576	1847637	9606.ENSP00000356346	9606.ENSP00000295897	0	0	0	0	0.052	0	0	0.745	0.748
IFIH1	SP110	1845381	1844591	9606.ENSP00000263642	9606.ENSP00000258381	0	0	0	0	0.713	0	0	0.151	0.746
GAPDH	ACTA2	1843185	1843003	9606.ENSP00000229239	9606.ENSP00000224784	0	0	0	0	0.072	0	0	0.737	0.746
TNF	INSR	1860103	1848574	9606.ENSP00000398698	9606.ENSP00000303830	0	0	0	0	0	0.047	0	0.744	0.746
CD40LG	PRDM10	1855311	1853754	9606.ENSP00000359663	9606.ENSP00000351686	0	0	0	0	0.073	0	0	0.737	0.745
NS2A	IFNB1	10004536	1857184	11082.PRO_0000037748	9606.ENSP00000369581	0	0	0	0	0	0	0	0.743	0.744
STAT1	KDR	1854113	1845437	9606.ENSP00000354394	9606.ENSP00000263923	0	0	0	0	0.046	0.408	0	0.582	0.743
TLR3	IRAK2	1847791	1844439	9606.ENSP00000296795	9606.ENSP00000256458	0.050	0	0	0	0	0.448	0	0.549	0.743
RIPK4	TLR3	1851475	1847791	9606.ENSP00000332454	9606.ENSP00000296795	0.058	0	0	0	0	0.486	0	0.509	0.741
ERN1	ERC1	1860279	1854082	9606.ENSP00000401445	9606.ENSP00000354158	0	0	0	0	0.110	0	0.720	0	0.740
ACTR10	ACTR3C	1844284	1844101	9606.ENSP00000254286	9606.ENSP00000252071	0	0	0	0	0.053	0.491	0	0.503	0.739
ACTL10	ACTR3C	1851170	1844101	9606.ENSP00000329647	9606.ENSP00000252071	0	0	0	0	0.053	0.491	0	0.503	0.739
STAT1	IRF3	1854113	1849262	9606.ENSP00000354394	9606.ENSP00000310127	0	0	0	0	0	0	0	0.738	0.738
ITGAM	CSF1R	1862188	1847002	9606.ENSP00000441691	9606.ENSP00000286301	0	0	0	0	0.249	0	0	0.664	0.737
SYK	GAPDH	1856371	1843185	9606.ENSP00000364898	9606.ENSP00000229239	0	0	0	0	0.046	0.516	0	0.475	0.736
SRC	FURIN	1853652	1846002	9606.ENSP00000350941	9606.ENSP00000268171	0	0	0	0	0.084	0.096	0	0.703	0.732
TNF	TLR3	1860103	1847791	9606.ENSP00000398698	9606.ENSP00000296795	0	0	0	0	0	0	0	0.729	0.729
PRDM10	FYN	1853754	1853081	9606.ENSP00000351686	9606.ENSP00000346671	0	0	0	0	0.118	0.113	0	0.681	0.729
MBOAT4	ITGAX	1849691	1846012	9606.ENSP00000314196	9606.ENSP00000268296	0	0	0	0	0	0	0	0.726	0.726
ITGAM	KIT	1862188	1847112	9606.ENSP00000441691	9606.ENSP00000288135	0	0	0	0	0	0	0	0.725	0.725
ACTL6A	ACTL6B	1860014	1842277	9606.ENSP00000397552	9606.ENSP00000160382	0	0	0	0.987	0	0	0.720	0.758	0.722
ITGAM	FLT3	1862188	1843598	9606.ENSP00000441691	9606.ENSP00000241453	0	0	0	0	0.051	0	0	0.718	0.721
ITGAX	FLT3	1846012	1843598	9606.ENSP00000268296	9606.ENSP00000241453	0	0	0	0	0.053	0	0	0.716	0.720
STAT1	ALB	1854113	1847637	9606.ENSP00000354394	9606.ENSP00000295897	0	0	0	0	0	0	0	0.718	0.719
CD40LG	LCK	1855311	1852042	9606.ENSP00000359663	9606.ENSP00000337825	0	0	0	0	0	0	0	0.717	0.717
OMA1	PRDM10	1855439	1853754	9606.ENSP00000360270	9606.ENSP00000351686	0	0	0	0	0	0.055	0	0.713	0.717
KDR	GAPDH	1845437	1843185	9606.ENSP00000263923	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.688	0.717
KIT	GAPDH	1847112	1843185	9606.ENSP00000288135	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.688	0.717
INSR	ALB	1848574	1847637	9606.ENSP00000303830	9606.ENSP00000295897	0	0	0	0	0	0	0	0.716	0.716
GSK3B	TLR3	1850681	1847791	9606.ENSP00000324806	9606.ENSP00000296795	0.050	0	0	0	0	0.667	0	0.173	0.715
IRF3	GAPDH	1849262	1843185	9606.ENSP00000310127	9606.ENSP00000229239	0	0	0	0	0	0.359	0	0.574	0.715
ITGAM	ALB	1862188	1847637	9606.ENSP00000441691	9606.ENSP00000295897	0	0	0	0	0.054	0	0	0.711	0.714
MBOAT4	KDR	1849691	1845437	9606.ENSP00000314196	9606.ENSP00000263923	0	0	0	0	0	0	0	0.714	0.714
MBOAT4	KIT	1849691	1847112	9606.ENSP00000314196	9606.ENSP00000288135	0	0	0	0	0	0	0	0.714	0.714
PTPRC	GAPDH	1854576	1843185	9606.ENSP00000356346	9606.ENSP00000229239	0	0	0	0	0	0	0	0.714	0.714
POTEF	KIT	1853541	1847112	9606.ENSP00000350052	9606.ENSP00000288135	0.048	0	0	0	0.061	0.294	0	0.599	0.713
JAK3	PTPRC	1859586	1854576	9606.ENSP00000391676	9606.ENSP00000356346	0	0	0	0	0.095	0.460	0	0.458	0.712
PTPRC	JAK1	1854576	1852670	9606.ENSP00000356346	9606.ENSP00000343204	0	0	0	0	0.198	0.460	0	0.385	0.711
MBOAT4	F2	1849691	1849080	9606.ENSP00000314196	9606.ENSP00000308541	0	0	0	0	0	0	0	0.710	0.710
TNF	IFNB1	1860103	1857184	9606.ENSP00000398698	9606.ENSP00000369581	0	0	0	0	0.054	0	0	0.706	0.710
ALB	KIT	1847637	1847112	9606.ENSP00000295897	9606.ENSP00000288135	0	0	0	0	0	0	0	0.710	0.710
PRDM10	KIT	1853754	1847112	9606.ENSP00000351686	9606.ENSP00000288135	0	0	0	0	0.073	0.113	0	0.676	0.710
TNF	MEFV	1860103	1842762	9606.ENSP00000398698	9606.ENSP00000219596	0	0	0	0	0.098	0	0	0.691	0.710
STAT2	RAF1	1849817	1844086	9606.ENSP00000315768	9606.ENSP00000251849	0	0	0	0	0.074	0	0	0.698	0.709
PDGFRB	RAF1	1844996	1844086	9606.ENSP00000261799	9606.ENSP00000251849	0	0	0	0.624	0	0.636	0	0.542	0.708
ERVW-1	PRDM10	1861448	1853754	9606.ENSP00000419945	9606.ENSP00000351686	0	0	0	0	0	0	0	0.707	0.707
TNF	STAT1	1860103	1854113	9606.ENSP00000398698	9606.ENSP00000354394	0	0	0	0	0	0	0	0.707	0.707
GTPBP7	LSG1	1850506	1845713	9606.ENSP00000323047	9606.ENSP00000265245	0	0	0	0	0.073	0	0	0.696	0.706
TLR3	ITGAX	1847791	1846012	9606.ENSP00000296795	9606.ENSP00000268296	0	0	0	0	0	0	0	0.704	0.704
ACTA1	GAPDH	1854428	1843185	9606.ENSP00000355645	9606.ENSP00000229239	0	0	0	0	0.072	0	0	0.694	0.704
ITGAM	GAPDH	1862188	1843185	9606.ENSP00000441691	9606.ENSP00000229239	0	0	0	0	0	0	0	0.704	0.704
ACTB	MBOAT4	1853523	1849691	9606.ENSP00000349960	9606.ENSP00000314196	0	0	0	0	0	0	0	0.703	0.703
MAP3K7	GSK3B	1855005	1850681	9606.ENSP00000358335	9606.ENSP00000324806	0	0	0	0.642	0.085	0.667	0	0.218	0.703
OMA1	ALB	1855439	1847637	9606.ENSP00000360270	9606.ENSP00000295897	0	0	0	0	0	0	0	0.702	0.702
ACTB	ACTL6B	1853523	1842277	9606.ENSP00000349960	9606.ENSP00000160382	0	0	0	0.888	0.053	0.677	0	0.607	0.702
POTEF	TLR3	1853541	1847791	9606.ENSP00000350052	9606.ENSP00000296795	0	0	0	0	0	0.302	0	0.588	0.700
ACTBL2	ACTL6A	1861242	1860014	9606.ENSP00000416706	9606.ENSP00000397552	0	0	0	0.881	0.053	0.677	0	0.539	0.700
ERVW-1	ALB	1861448	1847637	9606.ENSP00000419945	9606.ENSP00000295897	0	0	0	0	0	0	0	0.700	0.700
ACTBL2	ACTL6B	1861242	1842277	9606.ENSP00000416706	9606.ENSP00000160382	0	0	0	0.882	0.053	0.677	0	0.504	0.699
Serine protease NS3	GNL2	10004538	1855821	11082.PRO_0000037750	9606.ENSP00000362153	0	0	0	0	0	0	0	0.699	0.699
ACTL6A	ACTG2	1860014	1847542	9606.ENSP00000397552	9606.ENSP00000295137	0	0	0	0.884	0.053	0.677	0	0.504	0.698
ACTG1	ACTL6B	1851354	1842277	9606.ENSP00000331514	9606.ENSP00000160382	0	0	0	0.888	0.053	0.677	0	0.504	0.698
ACTC1	ACTL6B	1847228	1842277	9606.ENSP00000290378	9606.ENSP00000160382	0	0	0	0.889	0.053	0.677	0	0.504	0.698
ACTL6A	ACTC1	1860014	1847228	9606.ENSP00000397552	9606.ENSP00000290378	0	0	0	0.888	0.053	0.677	0	0.505	0.698
ACTL6A	ACTA2	1860014	1843003	9606.ENSP00000397552	9606.ENSP00000224784	0	0	0	0.884	0.053	0.677	0	0.504	0.698
ACTBL2	ACTR3B	1861242	1844399	9606.ENSP00000416706	9606.ENSP00000256001	0	0	0	0.868	0.061	0.669	0	0.542	0.698
ACTL6A	ACTA1	1860014	1854428	9606.ENSP00000397552	9606.ENSP00000355645	0	0	0	0.889	0.053	0.677	0	0.504	0.698
ACTG2	ACTL6B	1847542	1842277	9606.ENSP00000295137	9606.ENSP00000160382	0	0	0	0.887	0.053	0.677	0	0.504	0.698
ACTA2	ACTL6B	1843003	1842277	9606.ENSP00000224784	9606.ENSP00000160382	0	0	0	0.885	0.053	0.677	0	0.504	0.698
POTEF	KRAS	1853541	1844404	9606.ENSP00000350052	9606.ENSP00000256078	0	0	0	0	0.051	0.292	0	0.587	0.698
ACTL6A	ACTG1	1860014	1851354	9606.ENSP00000397552	9606.ENSP00000331514	0	0	0	0.888	0.053	0.677	0	0.504	0.698
ACTG1	ACTR3B	1851354	1844399	9606.ENSP00000331514	9606.ENSP00000256001	0	0	0	0.889	0.072	0.669	0	0.511	0.697
ACTA1	ACTL6B	1854428	1842277	9606.ENSP00000355645	9606.ENSP00000160382	0	0	0	0.892	0.053	0.677	0	0.504	0.697
ACTBL2	ACTR3	1861242	1845311	9606.ENSP00000416706	9606.ENSP00000263238	0	0	0	0.868	0.061	0.669	0	0.503	0.696
PRDM10	FURIN	1853754	1846002	9606.ENSP00000351686	9606.ENSP00000268171	0	0	0	0	0.073	0.146	0	0.646	0.696
ACTR3	ACTA2	1845311	1843003	9606.ENSP00000263238	9606.ENSP00000224784	0	0	0	0.883	0.061	0.669	0	0.530	0.695
MTG1	LSG1	1862043	1845713	9606.ENSP00000436767	9606.ENSP00000265245	0	0	0	0	0.073	0	0	0.684	0.695
ACTA1	ACTR3	1854428	1845311	9606.ENSP00000355645	9606.ENSP00000263238	0	0	0	0.884	0.061	0.669	0	0.522	0.694
ACTG2	ACTR3	1847542	1845311	9606.ENSP00000295137	9606.ENSP00000263238	0	0	0	0.883	0.061	0.669	0	0.510	0.694
ACTC1	ACTR3B	1847228	1844399	9606.ENSP00000290378	9606.ENSP00000256001	0	0	0	0.887	0.061	0.669	0	0.528	0.694
ACTC1	ACTR3	1847228	1845311	9606.ENSP00000290378	9606.ENSP00000263238	0	0	0	0.883	0.061	0.669	0	0.503	0.694
NS2A	PTBP1	10004536	1853438	11082.PRO_0000037748	9606.ENSP00000349428	0	0	0	0	0	0	0	0.694	0.694
ACTG2	ACTR3B	1847542	1844399	9606.ENSP00000295137	9606.ENSP00000256001	0	0	0	0.885	0.061	0.669	0	0.503	0.693
PTPRC	CD8A	1854576	1846863	9606.ENSP00000356346	9606.ENSP00000283635	0	0	0	0	0.131	0.360	0	0.492	0.693
ACTA1	ACTR3B	1854428	1844399	9606.ENSP00000355645	9606.ENSP00000256001	0	0	0	0.887	0.061	0.669	0	0.510	0.693
ACTR3B	ACTA2	1844399	1843003	9606.ENSP00000256001	9606.ENSP00000224784	0	0	0	0.885	0.061	0.669	0	0.503	0.693
ACTB	ACTR3B	1853523	1844399	9606.ENSP00000349960	9606.ENSP00000256001	0	0	0	0.890	0.061	0.669	0	0.513	0.693
DDX58	STAT2	1857110	1849817	9606.ENSP00000369213	9606.ENSP00000315768	0	0	0	0	0.203	0	0	0.630	0.692
ACTG1	GAPDH	1851354	1843185	9606.ENSP00000331514	9606.ENSP00000229239	0	0	0	0	0.123	0	0	0.663	0.692
PTPRC	CSF1R	1854576	1847002	9606.ENSP00000356346	9606.ENSP00000286301	0	0	0	0	0.144	0.191	0	0.589	0.691
STAT1	TLR3	1854113	1847791	9606.ENSP00000354394	9606.ENSP00000296795	0	0	0	0	0.094	0.071	0	0.662	0.690
SRC	POTEF	1853652	1853541	9606.ENSP00000350941	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.564	0.688
ACTBL2	ACTR2	1861242	1856793	9606.ENSP00000416706	9606.ENSP00000367220	0	0	0	0.942	0.058	0.673	0	0.528	0.688
ACTR2	ACTA1	1856793	1854428	9606.ENSP00000367220	9606.ENSP00000355645	0	0	0	0.945	0.058	0.673	0	0.576	0.688
STAT2	IFIH1	1849817	1845381	9606.ENSP00000315768	9606.ENSP00000263642	0	0	0	0	0.189	0	0	0.630	0.687
ABL1	PRDM10	1855665	1853754	9606.ENSP00000361423	9606.ENSP00000351686	0	0	0	0	0.073	0.113	0	0.650	0.687
TEK	PTPRC	1857139	1854576	9606.ENSP00000369375	9606.ENSP00000356346	0	0	0	0	0	0.270	0	0.588	0.687
ACTR2	ACTA2	1856793	1843003	9606.ENSP00000367220	9606.ENSP00000224784	0	0	0	0.944	0.058	0.673	0	0.508	0.687
ACTR2	ACTG2	1856793	1847542	9606.ENSP00000367220	9606.ENSP00000295137	0	0	0	0.944	0.058	0.673	0	0.525	0.687
PRDM10	LCK	1853754	1852042	9606.ENSP00000351686	9606.ENSP00000337825	0	0	0	0	0.073	0.113	0	0.650	0.687
JAK2	PRDM10	1857411	1853754	9606.ENSP00000371067	9606.ENSP00000351686	0	0	0	0	0.073	0.113	0	0.650	0.687
PTPRC	PRDM10	1854576	1853754	9606.ENSP00000356346	9606.ENSP00000351686	0	0	0	0	0.072	0.043	0	0.674	0.685
LYN	PRDM10	1861765	1853754	9606.ENSP00000428924	9606.ENSP00000351686	0	0	0	0	0.073	0.113	0	0.648	0.685
SP100	SP110	1852651	1844591	9606.ENSP00000343023	9606.ENSP00000258381	0	0	0	0.748	0.623	0	0	0.658	0.684
PRDM10	BTK	1853754	1849039	9606.ENSP00000351686	9606.ENSP00000308176	0	0	0	0	0.073	0.113	0	0.646	0.683
IRAK1	STAT1	1855149	1854113	9606.ENSP00000358997	9606.ENSP00000354394	0	0	0	0	0.072	0.408	0	0.469	0.683
ZAP70	GAPDH	1845655	1843185	9606.ENSP00000264972	9606.ENSP00000229239	0	0	0	0	0.046	0.516	0	0.366	0.681
CD40LG	F2	1855311	1849080	9606.ENSP00000359663	9606.ENSP00000308541	0	0	0	0	0	0	0	0.681	0.681
ACTC1	GAPDH	1847228	1843185	9606.ENSP00000290378	9606.ENSP00000229239	0	0	0	0	0.072	0.120	0	0.640	0.680
PRDM10	KRAS	1853754	1844404	9606.ENSP00000351686	9606.ENSP00000256078	0	0	0	0	0.052	0.106	0	0.650	0.677
PRDM10	RAF1	1853754	1844086	9606.ENSP00000351686	9606.ENSP00000251849	0	0	0	0	0.076	0.044	0	0.663	0.676
POTEF	KDR	1853541	1845437	9606.ENSP00000350052	9606.ENSP00000263923	0.048	0	0	0	0.061	0.294	0	0.544	0.674
STAT1	GAPDH	1854113	1843185	9606.ENSP00000354394	9606.ENSP00000229239	0	0	0	0	0.053	0	0	0.668	0.672
TNF	IRAK3	1860103	1844868	9606.ENSP00000398698	9606.ENSP00000261233	0	0	0	0	0	0.047	0	0.670	0.672
STK11	KRAS	1850687	1844404	9606.ENSP00000324856	9606.ENSP00000256078	0	0	0	0	0.059	0.170	0	0.614	0.672
FYN	MBOAT4	1853081	1849691	9606.ENSP00000346671	9606.ENSP00000314196	0	0	0	0	0	0	0	0.669	0.669
LCK	MBOAT4	1852042	1849691	9606.ENSP00000337825	9606.ENSP00000314196	0	0	0	0	0	0	0	0.669	0.669
PTPRC	SRC	1854576	1853652	9606.ENSP00000356346	9606.ENSP00000350941	0	0	0	0	0.072	0.191	0	0.594	0.668
PRDM10	KDR	1853754	1845437	9606.ENSP00000351686	9606.ENSP00000263923	0	0	0	0	0.073	0.113	0	0.626	0.665
EPHA2	KRAS	1853684	1844404	9606.ENSP00000351209	9606.ENSP00000256078	0	0	0	0	0.055	0.170	0	0.605	0.664
POTEF	IGF1R	1853541	1845984	9606.ENSP00000350052	9606.ENSP00000268035	0.048	0	0	0	0.061	0.294	0	0.530	0.664
NS2A	PTBP3	10004536	1851730	11082.PRO_0000037748	9606.ENSP00000334499	0	0	0	0	0	0	0	0.663	0.663
NS2A	PTBP2	10004536	1860989	11082.PRO_0000037748	9606.ENSP00000412788	0	0	0	0	0	0	0	0.663	0.663
HNRNPA2B1	FYN	1853084	1853081	9606.ENSP00000346694	9606.ENSP00000346671	0	0	0	0	0.054	0.170	0	0.605	0.663
POTEF	FLT1	1853541	1846791	9606.ENSP00000350052	9606.ENSP00000282397	0.048	0	0	0	0.061	0.294	0	0.528	0.662
ABL2	EPHB2	1861715	1856154	9606.ENSP00000427562	9606.ENSP00000363763	0	0	0	0.660	0.073	0.644	0	0.082	0.661
IRAK1	IRF3	1855149	1849262	9606.ENSP00000358997	9606.ENSP00000310127	0	0	0	0	0	0	0	0.659	0.659
POTEJ	ZAK	1859246	1856258	9606.ENSP00000387176	9606.ENSP00000364361	0.048	0	0	0	0.061	0.294	0	0.522	0.657
KRAS	GAPDH	1844404	1843185	9606.ENSP00000256078	9606.ENSP00000229239	0	0	0	0	0.055	0	0	0.650	0.656
SYK	PTPRC	1856371	1854576	9606.ENSP00000364898	9606.ENSP00000356346	0	0	0	0	0.181	0.191	0	0.522	0.655
RIPK4	GAPDH	1851475	1843185	9606.ENSP00000332454	9606.ENSP00000229239	0	0	0	0	0.051	0.355	0	0.479	0.653
TNF	KDR	1860103	1845437	9606.ENSP00000398698	9606.ENSP00000263923	0	0	0	0	0	0.047	0	0.651	0.653
ACTR8	ACTG1	1851935	1851354	9606.ENSP00000336842	9606.ENSP00000331514	0	0	0	0	0.074	0.537	0	0.255	0.652
ABL1	KRAS	1855665	1844404	9606.ENSP00000361423	9606.ENSP00000256078	0	0	0	0	0.073	0.271	0	0.527	0.652
ACTR8	ACTC1	1851935	1847228	9606.ENSP00000336842	9606.ENSP00000290378	0	0	0	0	0.074	0.537	0	0.255	0.652
ACTR8	ACTA2	1851935	1843003	9606.ENSP00000336842	9606.ENSP00000224784	0	0	0	0	0.074	0.537	0	0.255	0.652
ACTA1	ACTR8	1854428	1851935	9606.ENSP00000355645	9606.ENSP00000336842	0	0	0	0	0.074	0.537	0	0.255	0.652
ACTR8	ACTG2	1851935	1847542	9606.ENSP00000336842	9606.ENSP00000295137	0	0	0	0	0.074	0.537	0	0.255	0.652
POTEF	INSR	1853541	1848574	9606.ENSP00000350052	9606.ENSP00000303830	0.048	0	0	0	0.061	0.294	0	0.512	0.651
Envelope E	ACTA2	10004534	1843003	11082.PRO_0000037746	9606.ENSP00000224784	0	0	0	0	0	0	0	0.651	0.651
PRDM10	IGF1R	1853754	1845984	9606.ENSP00000351686	9606.ENSP00000268035	0	0	0	0	0.099	0.113	0	0.598	0.651
RIPK4	KRAS	1851475	1844404	9606.ENSP00000332454	9606.ENSP00000256078	0	0	0	0	0.053	0.406	0	0.430	0.651
Envelope E	ACTA1	10004534	1854428	11082.PRO_0000037746	9606.ENSP00000355645	0	0	0	0	0	0	0	0.651	0.651
Envelope E	ACTC1	10004534	1847228	11082.PRO_0000037746	9606.ENSP00000290378	0	0	0	0	0	0	0	0.651	0.651
Envelope E	ACTB	10004534	1853523	11082.PRO_0000037746	9606.ENSP00000349960	0	0	0	0	0	0	0	0.650	0.650
Envelope E	ACTG2	10004534	1847542	11082.PRO_0000037746	9606.ENSP00000295137	0	0	0	0	0	0	0	0.650	0.650
Envelope E	ACTG1	10004534	1851354	11082.PRO_0000037746	9606.ENSP00000331514	0	0	0	0	0	0	0	0.650	0.650
JAK2	GAPDH	1857411	1843185	9606.ENSP00000371067	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.614	0.650
Envelope E	ACTBL2	10004534	1861242	11082.PRO_0000037746	9606.ENSP00000416706	0	0	0	0	0	0	0	0.650	0.650
POTEF	GSK3B	1853541	1850681	9606.ENSP00000350052	9606.ENSP00000324806	0.048	0	0	0	0.093	0.294	0	0.492	0.648
F2	GAPDH	1849080	1843185	9606.ENSP00000308541	9606.ENSP00000229239	0	0	0	0	0.052	0.072	0	0.632	0.648
STAT1	RAF1	1854113	1844086	9606.ENSP00000354394	9606.ENSP00000251849	0	0	0	0	0	0	0	0.647	0.647
ABL1	POTEF	1855665	1853541	9606.ENSP00000361423	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.505	0.646
PRDM10	ACTA2	1853754	1843003	9606.ENSP00000351686	9606.ENSP00000224784	0	0	0	0	0.074	0.104	0	0.606	0.645
POTEF	FLT3	1853541	1843598	9606.ENSP00000350052	9606.ENSP00000241453	0.048	0	0	0	0.061	0.294	0	0.504	0.645
SYK	PRDM10	1856371	1853754	9606.ENSP00000364898	9606.ENSP00000351686	0	0	0	0	0.073	0.113	0	0.601	0.644
POTEF	PDGFRA	1853541	1844502	9606.ENSP00000350052	9606.ENSP00000257290	0.048	0	0	0	0.061	0.294	0	0.503	0.644
TEK	POTEF	1857139	1853541	9606.ENSP00000369375	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.503	0.644
TNF	F2	1860103	1849080	9606.ENSP00000398698	9606.ENSP00000308541	0	0	0	0	0	0	0	0.642	0.642
SRC	ACTB	1853652	1853523	9606.ENSP00000350941	9606.ENSP00000349960	0	0	0	0	0.054	0.385	0	0.433	0.642
FGFR1	POTEF	1859710	1853541	9606.ENSP00000393312	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.499	0.641
MBOAT4	INSR	1849691	1848574	9606.ENSP00000314196	9606.ENSP00000303830	0	0	0	0	0	0	0	0.641	0.641
MBOAT4	FLT1	1849691	1846791	9606.ENSP00000314196	9606.ENSP00000282397	0	0	0	0	0	0	0	0.641	0.641
SYK	MBOAT4	1856371	1849691	9606.ENSP00000364898	9606.ENSP00000314196	0	0	0	0	0	0	0	0.641	0.641
TEK	MBOAT4	1857139	1849691	9606.ENSP00000369375	9606.ENSP00000314196	0	0	0	0	0	0	0	0.641	0.641
POTEF	MET	1853541	1849944	9606.ENSP00000350052	9606.ENSP00000317272	0.048	0	0	0	0.061	0.294	0	0.498	0.640
LYN	MBOAT4	1861765	1849691	9606.ENSP00000428924	9606.ENSP00000314196	0	0	0	0	0	0	0	0.640	0.640
MET	KRAS	1849944	1844404	9606.ENSP00000317272	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.582	0.640
JAK2	MBOAT4	1857411	1849691	9606.ENSP00000371067	9606.ENSP00000314196	0	0	0	0	0	0	0	0.639	0.639
GSK3B	GAPDH	1850681	1843185	9606.ENSP00000324806	9606.ENSP00000229239	0	0	0	0	0.054	0.127	0	0.598	0.639
ACTL6A	ACTR10	1860014	1844284	9606.ENSP00000397552	9606.ENSP00000254286	0	0	0	0.638	0.100	0.534	0	0.504	0.639
POTEI	TLR3	1859666	1847791	9606.ENSP00000392718	9606.ENSP00000296795	0	0	0	0	0	0.302	0	0.504	0.638
POTEE	TLR3	1862121	1847791	9606.ENSP00000439189	9606.ENSP00000296795	0	0	0	0	0	0.302	0	0.504	0.638
POTEJ	TLR3	1859246	1847791	9606.ENSP00000387176	9606.ENSP00000296795	0	0	0	0	0	0.302	0	0.504	0.638
FGFR2	POTEF	1860837	1853541	9606.ENSP00000410294	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.493	0.637
TNF	IRF3	1860103	1849262	9606.ENSP00000398698	9606.ENSP00000310127	0	0	0	0	0.054	0	0	0.630	0.635
POTEF	PDGFRB	1853541	1844996	9606.ENSP00000350052	9606.ENSP00000261799	0.048	0	0	0	0.061	0.294	0	0.490	0.635
STAT1	MBOAT4	1854113	1849691	9606.ENSP00000354394	9606.ENSP00000314196	0	0	0	0	0.054	0	0	0.630	0.635
TLR3	IRAK3	1847791	1844868	9606.ENSP00000296795	9606.ENSP00000261233	0.050	0	0	0	0	0.173	0	0.572	0.634
POTEF	LCK	1853541	1852042	9606.ENSP00000350052	9606.ENSP00000337825	0.048	0	0	0	0.061	0.294	0	0.487	0.633
