#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPS28	RPS23	1864786	1847772	9606.ENSP00000472469	9606.ENSP00000296674	0	0	0	0	0.956	0.989	0.900	0.395	0.999
RPS3	RPS14	1861952	1849373	9606.ENSP00000433821	9606.ENSP00000311028	0.309	0	0	0	0.986	0.997	0.924	0.716	0.999
RPS7	RPS5	1852173	1842374	9606.ENSP00000339095	9606.ENSP00000196551	0	0	0	0	0.970	0.998	0.900	0.430	0.999
RPL32	RPL21	1858438	1853004	9606.ENSP00000380156	9606.ENSP00000346027	0	0	0	0	0.966	0.961	0.900	0.514	0.999
RPL18	RPSA	1862361	1853012	9606.ENSP00000447001	9606.ENSP00000346067	0.309	0	0	0	0.960	0.774	0.900	0.198	0.999
RPS19	RPLP0	1864285	1852166	9606.ENSP00000470004	9606.ENSP00000339027	0.099	0	0	0	0.971	0.774	0.900	0.332	0.999
RPS3A	RPS11	1853009	1846167	9606.ENSP00000346050	9606.ENSP00000270625	0	0	0	0	0.961	0.998	0.900	0.384	0.999
RPS19	RPS15	1864285	1863987	9606.ENSP00000470004	9606.ENSP00000467676	0	0	0	0	0.963	0.997	0.900	0.563	0.999
RPL15	RPS23	1849166	1847772	9606.ENSP00000309334	9606.ENSP00000296674	0	0	0	0	0.964	0.777	0.900	0.200	0.999
RPS10	RPL19	1853151	1843024	9606.ENSP00000347271	9606.ENSP00000225430	0	0	0	0	0.983	0.774	0.900	0.334	0.999
RPL37A	RPS15A	1861343	1850066	9606.ENSP00000418082	9606.ENSP00000318646	0	0	0	0	0.960	0.774	0.900	0.413	0.999
PSMB1	PSMB3	1845087	1843022	9606.ENSP00000262193	9606.ENSP00000225426	0	0	0.206	0.758	0.955	0.997	0.900	0.491	0.999
FAU	RPS16	1861888	1844060	9606.ENSP00000431822	9606.ENSP00000251453	0	0	0	0	0.981	0.999	0	0.227	0.999
RPS27	RPS15A	1854822	1850066	9606.ENSP00000357555	9606.ENSP00000318646	0	0	0	0	0.986	0.917	0.900	0.329	0.999
RPS26	RPL4	1853363	1849420	9606.ENSP00000348849	9606.ENSP00000311430	0	0	0	0	0.952	0.774	0.900	0.275	0.999
RPL11	RPL27A	1856140	1853001	9606.ENSP00000363676	9606.ENSP00000346015	0.309	0	0	0	0.969	0.962	0.924	0.381	0.999
RPS15	RPL27A	1863987	1853001	9606.ENSP00000467676	9606.ENSP00000346015	0.309	0	0	0	0.955	0.931	0.924	0.258	0.999
RPS24	RPS10	1861076	1853151	9606.ENSP00000414321	9606.ENSP00000347271	0	0	0	0	0.947	0.968	0.900	0.570	0.999
RPS29	RPL5	1858354	1855221	9606.ENSP00000379339	9606.ENSP00000359345	0.309	0	0	0	0.970	0	0.924	0.834	0.999
PSMB4	PSMB7	1847239	1844696	9606.ENSP00000290541	9606.ENSP00000259457	0	0	0	0	0.860	0.996	0.900	0.525	0.999
RPS13	RPL21	1862013	1853004	9606.ENSP00000435777	9606.ENSP00000346027	0	0	0	0	0.973	0.774	0.900	0.353	0.999
RPL37A	RPS4X	1861343	1855955	9606.ENSP00000418082	9606.ENSP00000362744	0	0	0	0	0.961	0.774	0.900	0.316	0.999
SSRP1	SUPT16H	1846565	1842582	9606.ENSP00000278412	9606.ENSP00000216297	0	0	0	0	0.506	0.989	0.900	0.930	0.999
PSMB7	PSMD8	1844696	1842478	9606.ENSP00000259457	9606.ENSP00000215071	0	0	0	0	0.488	0.994	0.900	0.404	0.999
RPS15	RPS17	1863987	1853007	9606.ENSP00000467676	9606.ENSP00000346045	0	0	0	0	0.982	0.996	0	0.565	0.999
PSMD7	PSMC4	1842741	1842267	9606.ENSP00000219313	9606.ENSP00000157812	0	0	0	0	0.744	0.997	0.900	0.560	0.999
RPL9	RPS2	1853003	1852518	9606.ENSP00000346022	9606.ENSP00000341885	0.309	0	0	0	0.961	0.881	0.924	0.482	0.999
POLR2L	POLR2B	1850615	1849572	9606.ENSP00000324124	9606.ENSP00000312735	0.056	0	0	0	0.061	0.989	0.900	0.845	0.999
PSMA7	PSMC1	1855365	1844882	9606.ENSP00000359910	9606.ENSP00000261303	0	0	0	0	0.388	0.994	0.900	0.649	0.999
PSMD14	PSMD12	1859182	1853297	9606.ENSP00000386541	9606.ENSP00000348442	0	0	0	0	0.591	0.989	0.900	0.849	0.999
RPS29	RPS4X	1858354	1855955	9606.ENSP00000379339	9606.ENSP00000362744	0.309	0	0	0	0.970	0.985	0.900	0.364	0.999
SUPT5H	SUPT4H1	1860450	1843026	9606.ENSP00000404029	9606.ENSP00000225504	0	0	0	0	0.053	0.988	0.900	0.975	0.999
PSMB9	PSMA4	1856192	1842214	9606.ENSP00000363993	9606.ENSP00000044462	0	0	0	0	0.952	0.981	0.900	0.536	0.999
RPS16	RPS5	1844060	1842374	9606.ENSP00000251453	9606.ENSP00000196551	0.309	0	0	0	0.986	0.998	0.924	0.506	0.999
RPS6	RPS9	1857216	1848467	9606.ENSP00000369757	9606.ENSP00000302896	0	0	0	0	0.952	0.997	0.900	0.448	0.999
PSMD6	PSMA3	1847640	1842599	9606.ENSP00000295901	9606.ENSP00000216455	0	0	0	0	0.647	0.997	0.900	0.269	0.999
PSMA7	PSMB4	1855365	1847239	9606.ENSP00000359910	9606.ENSP00000290541	0	0	0	0	0.945	0.996	0.900	0.456	0.999
GTF2B	POLR2I	1855275	1842866	9606.ENSP00000359531	9606.ENSP00000221859	0	0	0	0	0.067	0.989	0.900	0.584	0.999
PSMC6	PSMD11	1860306	1844971	9606.ENSP00000401802	9606.ENSP00000261712	0	0	0	0	0.601	0.998	0.900	0.462	0.999
PSMD14	PSMD8	1859182	1842478	9606.ENSP00000386541	9606.ENSP00000215071	0	0	0	0	0.269	0.989	0.900	0.846	0.999
RPS15	RPS18	1863987	1859702	9606.ENSP00000467676	9606.ENSP00000393241	0.309	0	0	0	0.952	0.988	0.924	0.458	0.999
RPS18	RPS27L	1859702	1851302	9606.ENSP00000393241	9606.ENSP00000331019	0	0	0	0	0.952	0.888	0.900	0.489	0.999
PSMB5	PSMD12	1854354	1853297	9606.ENSP00000355325	9606.ENSP00000348442	0	0	0	0	0.401	0.995	0.900	0.223	0.999
RPS19	RPS13	1864285	1862013	9606.ENSP00000470004	9606.ENSP00000435777	0	0	0	0	0.972	0.998	0.900	0.491	0.999
PSMD14	PSMC4	1859182	1842267	9606.ENSP00000386541	9606.ENSP00000157812	0	0	0	0	0.544	0.989	0.900	0.702	0.999
RPS20	RPS9	1861789	1848467	9606.ENSP00000429374	9606.ENSP00000302896	0.309	0	0	0	0.952	0.988	0.924	0.340	0.999
RPL11	RPS16	1856140	1844060	9606.ENSP00000363676	9606.ENSP00000251453	0.309	0	0	0	0.988	0.930	0.924	0.483	0.999
RPS4X	RPS21	1855955	1852991	9606.ENSP00000362744	9606.ENSP00000345957	0	0	0	0	0.965	0.990	0.900	0.158	0.999
RPS25	RPL12	1861989	1854209	9606.ENSP00000435096	9606.ENSP00000354739	0	0	0	0	0.987	0.774	0.900	0.579	0.999
RPS15A	RPS23	1850066	1847772	9606.ENSP00000318646	9606.ENSP00000296674	0.309	0	0	0	0.959	0.988	0.924	0.459	0.999
RPS10	RPS12	1853151	1843234	9606.ENSP00000347271	9606.ENSP00000230050	0	0	0	0	0.967	0.979	0.900	0.354	0.999
RPS15A	RPS12	1850066	1843234	9606.ENSP00000318646	9606.ENSP00000230050	0.056	0	0	0	0.972	0.954	0.900	0.381	0.999
RPS13	RPS8	1862013	1858412	9606.ENSP00000435777	9606.ENSP00000379888	0	0	0	0	0.970	0.989	0.900	0.566	0.999
PSMD6	PSMD7	1847640	1842741	9606.ENSP00000295901	9606.ENSP00000219313	0	0	0	0	0.955	0.997	0.900	0.617	0.999
PSMD12	PSMA2	1853297	1842974	9606.ENSP00000348442	9606.ENSP00000223321	0	0	0	0	0.416	0.997	0.900	0.159	0.999
PSMB9	PSMB7	1856192	1844696	9606.ENSP00000363993	9606.ENSP00000259457	0	0	0.221	0.769	0.911	0.965	0.900	0.824	0.999
RPS3	RPS12	1861952	1843234	9606.ENSP00000433821	9606.ENSP00000230050	0.071	0	0	0	0.973	0.971	0.900	0.458	0.999
PSMB5	PSMD7	1854354	1842741	9606.ENSP00000355325	9606.ENSP00000219313	0	0	0	0	0.713	0.996	0.900	0.225	0.999
RPL18	RPS12	1862361	1843234	9606.ENSP00000447001	9606.ENSP00000230050	0.067	0	0	0	0.960	0.916	0.900	0.416	0.999
RPL27A	RPS16	1853001	1844060	9606.ENSP00000346015	9606.ENSP00000251453	0.309	0	0	0	0.962	0.923	0.924	0.303	0.999
RPS18	RPL12	1859702	1854209	9606.ENSP00000393241	9606.ENSP00000354739	0.309	0	0	0	0.958	0.779	0.924	0.386	0.999
RPL10A	RPL12	1856010	1854209	9606.ENSP00000363018	9606.ENSP00000354739	0.309	0	0	0	0.987	0.946	0.924	0.558	0.999
RPS18	RPL35	1859702	1844699	9606.ENSP00000393241	9606.ENSP00000259469	0.309	0	0	0	0.955	0.774	0.924	0.420	0.999
RPS27	RPS3A	1854822	1853009	9606.ENSP00000357555	9606.ENSP00000346050	0	0	0	0	0.986	0.997	0.900	0.350	0.999
RPS4X	RPL12	1855955	1854209	9606.ENSP00000362744	9606.ENSP00000354739	0	0	0	0	0.987	0.856	0.900	0.347	0.999
PSMC5	PSMB3	1849313	1843022	9606.ENSP00000310572	9606.ENSP00000225426	0	0	0	0	0.542	0.995	0.900	0.390	0.999
RPS29	RPL35	1858354	1844699	9606.ENSP00000379339	9606.ENSP00000259469	0.309	0	0	0	0.985	0	0.924	0.537	0.999
POLR2F	GTF2B	1860435	1855275	9606.ENSP00000403852	9606.ENSP00000359531	0	0	0	0	0.055	0.991	0.900	0.574	0.999
RPS4X	RPS12	1855955	1843234	9606.ENSP00000362744	9606.ENSP00000230050	0	0	0	0	0.969	0.944	0.900	0.298	0.999
RPS27	RPS23	1854822	1847772	9606.ENSP00000357555	9606.ENSP00000296674	0	0	0	0	0.969	0.973	0.900	0.390	0.999
RPS8	RPS12	1858412	1843234	9606.ENSP00000379888	9606.ENSP00000230050	0	0	0	0	0.972	0.970	0.900	0.492	0.999
RPS24	RPL21	1861076	1853004	9606.ENSP00000414321	9606.ENSP00000346027	0	0	0	0	0.971	0.884	0.900	0.377	0.999
RPS26	RPS12	1853363	1843234	9606.ENSP00000348849	9606.ENSP00000230050	0	0	0	0	0.952	0.976	0.900	0.264	0.999
PSMA1	PSMA2	1861079	1842974	9606.ENSP00000414359	9606.ENSP00000223321	0	0	0.320	0.833	0.962	0.998	0.900	0.780	0.999
RPS25	RPL11	1861989	1856140	9606.ENSP00000435096	9606.ENSP00000363676	0	0	0	0	0.973	0.774	0.900	0.392	0.999
RPL18	RPS15A	1862361	1850066	9606.ENSP00000447001	9606.ENSP00000318646	0	0	0	0	0.957	0.774	0.900	0.361	0.999
POLR2F	POLR2I	1860435	1842866	9606.ENSP00000403852	9606.ENSP00000221859	0	0	0	0	0.311	0.998	0.900	0.922	0.999
RPS29	RPS6	1858354	1857216	9606.ENSP00000379339	9606.ENSP00000369757	0	0	0	0	0.966	0.965	0.900	0.256	0.999
CDC45	MCM6	1860553	1845487	9606.ENSP00000405726	9606.ENSP00000264156	0	0	0	0	0.794	0.988	0.900	0.819	0.999
PSMB9	PSMB2	1856192	1855861	9606.ENSP00000363993	9606.ENSP00000362334	0	0	0	0	0.952	0.981	0.900	0.777	0.999
RPS19	RPS14	1864285	1849373	9606.ENSP00000470004	9606.ENSP00000311028	0	0	0	0	0.971	0.997	0.900	0.693	0.999
POLR2J	POLR2C	1847371	1842734	9606.ENSP00000292614	9606.ENSP00000219252	0	0	0	0	0.233	0.997	0.900	0.903	0.999
RPSA	RPS7	1853012	1852173	9606.ENSP00000346067	9606.ENSP00000339095	0	0	0	0	0.966	0.997	0.900	0.176	0.999
PSMD13	PSMD11	1859976	1844971	9606.ENSP00000396937	9606.ENSP00000261712	0	0	0	0	0.793	0.989	0.900	0.760	0.999
RPS19	RPS3	1864285	1861952	9606.ENSP00000470004	9606.ENSP00000433821	0	0	0	0	0.967	0.997	0.900	0.620	0.999
PSMA7	PSMD3	1855365	1845579	9606.ENSP00000359910	9606.ENSP00000264639	0	0	0	0	0.549	0.993	0.900	0.130	0.999
PSMB1	PSMA3	1845087	1842599	9606.ENSP00000262193	9606.ENSP00000216455	0	0	0	0	0.935	0.997	0.900	0.801	0.999
RPS19	RPL9	1864285	1853003	9606.ENSP00000470004	9606.ENSP00000346022	0	0	0	0	0.962	0.774	0.900	0.429	0.999
RPS28	RPS18	1864786	1859702	9606.ENSP00000472469	9606.ENSP00000393241	0	0	0	0	0.953	0.962	0.900	0.437	0.999
PSMA6	PSMD8	1844920	1842478	9606.ENSP00000261479	9606.ENSP00000215071	0	0	0	0	0.464	0.997	0.900	0.326	0.999
RPS15	RPS2	1863987	1852518	9606.ENSP00000467676	9606.ENSP00000341885	0.309	0	0	0	0.970	0.994	0.924	0.512	0.999
RPL37A	RPS23	1861343	1847772	9606.ENSP00000418082	9606.ENSP00000296674	0	0	0	0	0.970	0.774	0.900	0.174	0.999
RPS10	RPL4	1853151	1849420	9606.ENSP00000347271	9606.ENSP00000311430	0	0	0	0	0.970	0.774	0.900	0.378	0.999
RPS28	RPL18	1864786	1862361	9606.ENSP00000472469	9606.ENSP00000447001	0	0	0	0	0.962	0.774	0.900	0.335	0.999
RPS2	RPL35	1852518	1844699	9606.ENSP00000341885	9606.ENSP00000259469	0.309	0	0	0	0.965	0.774	0.924	0.461	0.999
RPS6	RPS27	1857216	1854822	9606.ENSP00000369757	9606.ENSP00000357555	0	0	0	0	0.987	0.996	0.900	0.388	0.999
RPL37A	RPS11	1861343	1846167	9606.ENSP00000418082	9606.ENSP00000270625	0	0	0.348	0	0.972	0.774	0.900	0.151	0.999
PSMA5	PSMC4	1846187	1842267	9606.ENSP00000271308	9606.ENSP00000157812	0	0	0	0	0.781	0.997	0.900	0.348	0.999
RPL37A	RPL5	1861343	1855221	9606.ENSP00000418082	9606.ENSP00000359345	0	0	0	0	0.968	0.883	0.900	0.363	0.999
RPS6	RPL35	1857216	1844699	9606.ENSP00000369757	9606.ENSP00000259469	0	0	0	0	0.966	0.884	0.900	0.214	0.999
PSMC1	PSMB3	1844882	1843022	9606.ENSP00000261303	9606.ENSP00000225426	0	0	0	0	0.365	0.985	0.900	0.234	0.999
TAF1	TBP	1846471	1843249	9606.ENSP00000276072	9606.ENSP00000230354	0	0	0	0	0.115	0.988	0.900	0.936	0.999
RPS3	RPL27A	1861952	1853001	9606.ENSP00000433821	9606.ENSP00000346015	0.309	0	0	0	0.963	0.931	0.924	0.320	0.999
RPL37A	RPS14	1861343	1849373	9606.ENSP00000418082	9606.ENSP00000311028	0	0	0	0	0.965	0.774	0.900	0.153	0.999
MDM2	TP53	1861282	1846083	9606.ENSP00000417281	9606.ENSP00000269305	0	0	0	0	0.158	0.791	0.900	0.976	0.999
RPS10	RPS14	1853151	1849373	9606.ENSP00000347271	9606.ENSP00000311028	0	0	0	0	0.965	0.971	0.900	0.455	0.999
PSMD12	PSMB3	1853297	1843022	9606.ENSP00000348442	9606.ENSP00000225426	0	0	0	0	0.269	0.995	0.900	0.162	0.999
PSMB5	PSMB6	1854354	1846162	9606.ENSP00000355325	9606.ENSP00000270586	0	0	0.296	0.759	0.958	0.992	0.900	0.925	0.999
RPS3	RPS26	1861952	1853363	9606.ENSP00000433821	9606.ENSP00000348849	0	0	0	0	0.952	0.997	0.900	0.625	0.999
PSMA1	PSMC1	1861079	1844882	9606.ENSP00000414359	9606.ENSP00000261303	0	0	0	0	0.609	0.997	0.900	0.460	0.999
RPL21	RPL9	1853004	1853003	9606.ENSP00000346027	9606.ENSP00000346022	0	0	0	0	0.967	0.954	0.900	0.537	0.999
RPL37A	RPLP0	1861343	1852166	9606.ENSP00000418082	9606.ENSP00000339027	0	0	0	0	0.969	0.828	0.900	0.308	0.999
RPL3	RPS16	1852999	1844060	9606.ENSP00000346001	9606.ENSP00000251453	0.309	0	0	0	0.991	0.851	0.924	0.434	0.999
RPL18	RPL11	1862361	1856140	9606.ENSP00000447001	9606.ENSP00000363676	0	0	0	0	0.970	0.954	0.900	0.505	0.999
PSMC5	PSMA3	1849313	1842599	9606.ENSP00000310572	9606.ENSP00000216455	0	0	0	0	0.505	0.997	0.900	0.300	0.999
RPL10A	RPL19	1856010	1843024	9606.ENSP00000363018	9606.ENSP00000225430	0	0	0	0	0.969	0.774	0.900	0.422	0.999
RPL5	RPS3A	1855221	1853009	9606.ENSP00000359345	9606.ENSP00000346050	0	0	0	0	0.967	0.774	0.900	0.551	0.999
GTF2B	GTF2E2	1855275	1853268	9606.ENSP00000359531	9606.ENSP00000348168	0	0	0	0	0.063	0.984	0.900	0.514	0.999
PSMD14	PSMD3	1859182	1845579	9606.ENSP00000386541	9606.ENSP00000264639	0	0	0	0	0.542	0.989	0.900	0.848	0.999
TCEB1	TCEB2	1846927	1845114	9606.ENSP00000284811	9606.ENSP00000262306	0	0	0	0	0.102	0.995	0.900	0.979	0.999
PSMB3	PSMA2	1843022	1842974	9606.ENSP00000225426	9606.ENSP00000223321	0	0	0	0	0.952	0.997	0.900	0.448	0.999
PSMD14	PSMB6	1859182	1846162	9606.ENSP00000386541	9606.ENSP00000270586	0	0	0	0	0.456	0.984	0.900	0.238	0.999
RPL21	RPS23	1853004	1847772	9606.ENSP00000346027	9606.ENSP00000296674	0	0	0	0	0.963	0.774	0.900	0.209	0.999
PSMB8	PSMB3	1856198	1843022	9606.ENSP00000364016	9606.ENSP00000225426	0	0	0	0.679	0.825	0.981	0.900	0.805	0.999
RPS19	RPL3	1864285	1852999	9606.ENSP00000470004	9606.ENSP00000346001	0	0	0	0	0.985	0.779	0.900	0.478	0.999
RPL32	RPS9	1858438	1848467	9606.ENSP00000380156	9606.ENSP00000302896	0.059	0	0.280	0	0.952	0.774	0.900	0.201	0.999
RPL18	RPS9	1862361	1848467	9606.ENSP00000447001	9606.ENSP00000302896	0.309	0	0	0	0.952	0.864	0.900	0.507	0.999
RPS19	FAU	1864285	1861888	9606.ENSP00000470004	9606.ENSP00000431822	0	0	0	0	0.971	0.996	0	0.186	0.999
RPL4	RPL15	1849420	1849166	9606.ENSP00000311430	9606.ENSP00000309334	0	0	0	0	0.974	0.935	0.900	0.438	0.999
RPS27	RPS12	1854822	1843234	9606.ENSP00000357555	9606.ENSP00000230050	0	0	0	0	0.984	0.991	0.900	0.348	0.999
RPS20	RPS5	1861789	1842374	9606.ENSP00000429374	9606.ENSP00000196551	0.309	0	0	0	0.971	0.975	0.924	0.529	0.999
RPS18	RPS9	1859702	1848467	9606.ENSP00000393241	9606.ENSP00000302896	0.309	0	0	0	0.952	0.988	0.924	0.427	0.999
RPL11	RPL35	1856140	1844699	9606.ENSP00000363676	9606.ENSP00000259469	0.309	0	0	0	0.971	0.978	0.924	0.505	0.999
RANGAP1	RANBP2	1853317	1846837	9606.ENSP00000348577	9606.ENSP00000283195	0	0	0	0	0.125	0.949	0.900	0.956	0.999
RPL18	RPS18	1862361	1859702	9606.ENSP00000447001	9606.ENSP00000393241	0.309	0	0	0	0.958	0.774	0.900	0.424	0.999
RPL18	RPL12	1862361	1854209	9606.ENSP00000447001	9606.ENSP00000354739	0	0	0	0	0.968	0.874	0.900	0.458	0.999
RPS8	RPS27L	1858412	1851302	9606.ENSP00000379888	9606.ENSP00000331019	0	0	0	0	0.928	0.976	0.900	0.460	0.999
PSMB5	PSMD11	1854354	1844971	9606.ENSP00000355325	9606.ENSP00000261712	0	0	0	0	0.384	0.993	0.900	0.243	0.999
RPLP0	RPS23	1852166	1847772	9606.ENSP00000339027	9606.ENSP00000296674	0.309	0	0	0	0.875	0.949	0.924	0.381	0.999
GPS1	COPS6	1853150	1848600	9606.ENSP00000347251	9606.ENSP00000304102	0	0	0	0	0.313	0.967	0.900	0.619	0.999
RPL18	RPS24	1862361	1861076	9606.ENSP00000447001	9606.ENSP00000414321	0	0	0	0	0.957	0.884	0.900	0.401	0.999
RPL21	RPS5	1853004	1842374	9606.ENSP00000346027	9606.ENSP00000196551	0	0	0	0	0.961	0.905	0.900	0.884	0.999
RPS27	RPL21	1854822	1853004	9606.ENSP00000357555	9606.ENSP00000346027	0.056	0	0	0	0.978	0.774	0.900	0.369	0.999
RPS26	RPL9	1853363	1853003	9606.ENSP00000348849	9606.ENSP00000346022	0	0	0	0	0.952	0.774	0.900	0.366	0.999
PSMD12	PSMB4	1853297	1847239	9606.ENSP00000348442	9606.ENSP00000290541	0	0	0	0	0.252	0.997	0.900	0.233	0.999
RPL10A	RPL5	1856010	1855221	9606.ENSP00000363018	9606.ENSP00000359345	0.309	0	0	0	0.978	0.962	0.924	0.452	0.999
SUPT5H	POLR2A	1860450	1849743	9606.ENSP00000404029	9606.ENSP00000314949	0.309	0	0	0	0.277	0.992	0.900	0.869	0.999
RPS18	RPS15A	1859702	1850066	9606.ENSP00000393241	9606.ENSP00000318646	0.309	0	0	0	0.955	0.988	0.924	0.388	0.999
POLR2F	POLR2A	1860435	1849743	9606.ENSP00000403852	9606.ENSP00000314949	0	0	0	0	0.099	0.996	0.900	0.874	0.999
RPSA	RPS2	1853012	1852518	9606.ENSP00000346067	9606.ENSP00000341885	0.068	0	0	0	0.975	0.982	0.924	0.404	0.999
RPS9	RPS5	1848467	1842374	9606.ENSP00000302896	9606.ENSP00000196551	0.309	0	0	0	0.952	0.998	0.924	0.918	0.999
RPS26	RPS27L	1853363	1851302	9606.ENSP00000348849	9606.ENSP00000331019	0	0	0	0	0.952	0.918	0.900	0.357	0.999
POLR2I	POLR2E	1842866	1842493	9606.ENSP00000221859	9606.ENSP00000215587	0	0	0	0	0.199	0.997	0.900	0.928	0.999
RPS20	RPS16	1861789	1844060	9606.ENSP00000429374	9606.ENSP00000251453	0.309	0	0	0	0.986	0.989	0.924	0.731	0.999
PSMA1	PSMD14	1861079	1859182	9606.ENSP00000414359	9606.ENSP00000386541	0	0	0	0	0.617	0.989	0.900	0.276	0.999
RPS27	RPS21	1854822	1852991	9606.ENSP00000357555	9606.ENSP00000345957	0	0	0	0	0.978	0.983	0.900	0.355	0.999
RPS3	RPL11	1861952	1856140	9606.ENSP00000433821	9606.ENSP00000363676	0.309	0	0	0	0.969	0.905	0.924	0.567	0.999
PSMA7	PSMB1	1855365	1845087	9606.ENSP00000359910	9606.ENSP00000262193	0	0	0.256	0	0.955	0.995	0.900	0.380	0.999
PSMB6	PSMD8	1846162	1842478	9606.ENSP00000270586	9606.ENSP00000215071	0	0	0	0	0.774	0.993	0.900	0.345	0.999
RPL11	RPS4X	1856140	1855955	9606.ENSP00000363676	9606.ENSP00000362744	0.309	0	0	0	0.979	0.856	0.900	0.365	0.999
RPS6	RPS14	1857216	1849373	9606.ENSP00000369757	9606.ENSP00000311028	0	0	0	0	0.971	0.997	0.900	0.600	0.999
RPS18	RPS8	1859702	1858412	9606.ENSP00000393241	9606.ENSP00000379888	0	0	0	0	0.960	0.988	0.900	0.580	0.999
PSMA1	PSMD3	1861079	1845579	9606.ENSP00000414359	9606.ENSP00000264639	0	0	0	0	0.512	0.997	0.900	0.130	0.999
RPS6	RPL27A	1857216	1853001	9606.ENSP00000369757	9606.ENSP00000346015	0	0	0	0	0.964	0.905	0.900	0.218	0.999
PSMB5	PSMC4	1854354	1842267	9606.ENSP00000355325	9606.ENSP00000157812	0	0	0	0	0.739	0.996	0.900	0.342	0.999
RPSA	RPS14	1853012	1849373	9606.ENSP00000346067	9606.ENSP00000311028	0.309	0	0	0	0.957	0.976	0.924	0.299	0.999
RPS2	RPS7	1852518	1852173	9606.ENSP00000341885	9606.ENSP00000339095	0	0	0	0	0.961	0.997	0.900	0.397	0.999
PSMA5	PSMD8	1846187	1842478	9606.ENSP00000271308	9606.ENSP00000215071	0	0	0	0	0.906	0.997	0.900	0.150	0.999
RPL37A	RPS18	1861343	1859702	9606.ENSP00000418082	9606.ENSP00000393241	0	0	0	0	0.958	0.774	0.900	0.280	0.999
RPS26	RPS14	1853363	1849373	9606.ENSP00000348849	9606.ENSP00000311028	0	0	0	0	0.952	0.997	0.900	0.631	0.999
RPS6	RPS2	1857216	1852518	9606.ENSP00000369757	9606.ENSP00000341885	0	0	0	0	0.965	0.997	0.900	0.477	0.999
PSMD4	PSMB5	1854905	1854354	9606.ENSP00000357879	9606.ENSP00000355325	0	0	0	0	0.692	0.994	0.900	0.186	0.999
RPS25	RPS26	1861989	1853363	9606.ENSP00000435096	9606.ENSP00000348849	0	0	0	0	0.952	0.998	0.900	0.506	0.999
RPL32	RPS7	1858438	1852173	9606.ENSP00000380156	9606.ENSP00000339095	0	0	0	0	0.973	0.603	0.900	0.162	0.999
RPL3	RPS23	1852999	1847772	9606.ENSP00000346001	9606.ENSP00000296674	0.309	0	0	0	0.970	0.774	0.924	0.381	0.999
RPS15	RPL19	1863987	1843024	9606.ENSP00000467676	9606.ENSP00000225430	0.309	0	0	0	0.972	0.992	0.900	0.308	0.999
PSMB8	PSMA3	1856198	1842599	9606.ENSP00000364016	9606.ENSP00000216455	0	0	0	0	0.916	0.981	0.900	0.338	0.999
RPS25	RPL27A	1861989	1853001	9606.ENSP00000435096	9606.ENSP00000346015	0	0	0	0	0.964	0.774	0.900	0.152	0.999
RPS27	RPS5	1854822	1842374	9606.ENSP00000357555	9606.ENSP00000196551	0	0	0	0	0.967	0.987	0.900	0.423	0.999
PSMC1	PSMA4	1844882	1842214	9606.ENSP00000261303	9606.ENSP00000044462	0	0	0	0	0.852	0.997	0.900	0.339	0.999
RPS29	RPL27A	1858354	1853001	9606.ENSP00000379339	9606.ENSP00000346015	0.309	0	0	0	0.970	0	0.924	0.884	0.999
RPS24	RPL27A	1861076	1853001	9606.ENSP00000414321	9606.ENSP00000346015	0	0	0	0	0.960	0.603	0.900	0.160	0.998
RPS28	RPL11	1864786	1856140	9606.ENSP00000472469	9606.ENSP00000363676	0	0	0	0	0.879	0.774	0.900	0.387	0.998
BCL2	TP53	1851168	1846083	9606.ENSP00000329623	9606.ENSP00000269305	0	0	0	0	0	0.397	0.900	0.977	0.998
RPS25	RPLP0	1861989	1852166	9606.ENSP00000435096	9606.ENSP00000339027	0	0	0	0	0.933	0.774	0.900	0.118	0.998
MCM6	RPA1	1845487	1844316	9606.ENSP00000264156	9606.ENSP00000254719	0	0	0	0	0.592	0.963	0.900	0.280	0.998
RPS29	RPL4	1858354	1849420	9606.ENSP00000379339	9606.ENSP00000311430	0.309	0	0	0	0.964	0	0.924	0.412	0.998
GTF2B	POLR2D	1855275	1846274	9606.ENSP00000359531	9606.ENSP00000272645	0	0	0	0	0.066	0.975	0.900	0.439	0.998
CUL2	RBX1	1862282	1842568	9606.ENSP00000444856	9606.ENSP00000216225	0	0	0	0	0.055	0.841	0.900	0.908	0.998
RPS17	RPLP0	1853007	1852166	9606.ENSP00000346045	9606.ENSP00000339027	0	0	0	0	0.988	0.774	0	0.408	0.998
RPS28	RPL5	1864786	1855221	9606.ENSP00000472469	9606.ENSP00000359345	0	0	0	0	0.963	0.601	0.900	0.392	0.998
FAU	RPS23	1861888	1847772	9606.ENSP00000431822	9606.ENSP00000296674	0	0	0	0	0.962	0.963	0	0.216	0.998
RPL10A	RPS27L	1856010	1851302	9606.ENSP00000363018	9606.ENSP00000331019	0	0	0	0	0.904	0.774	0.900	0.254	0.998
MCM2	RPA1	1845676	1844316	9606.ENSP00000265056	9606.ENSP00000254719	0	0	0	0	0.566	0.948	0.900	0.442	0.998
