#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
X	TNFSF10	10002149	1843591	10407.X_HBVCJ	9606.ENSP00000241261	0	0	0	0	0	0	0	0.829	0.829
VEGFA	NFKB1	1855611	1843094	9606.ENSP00000361125	9606.ENSP00000226574	0	0	0	0	0	0	0	0.829	0.829
PTEN	HRAS	1855586	1849235	9606.ENSP00000361021	9606.ENSP00000309845	0	0	0	0	0.053	0.164	0	0.802	0.829
STAT3	ESR1	1845584	1842435	9606.ENSP00000264657	9606.ENSP00000206249	0	0	0	0	0	0.368	0	0.741	0.829
CAPSD_HBVCJ	SOCS3	10002145	1851244	10407.CAPSD_HBVCJ	9606.ENSP00000330341	0	0	0	0	0	0	0	0.829	0.829
TNF	IL18	1860103	1846668	9606.ENSP00000398698	9606.ENSP00000280357	0	0	0	0	0	0	0	0.829	0.829
MMP9	MAPK3	1855661	1845265	9606.ENSP00000361405	9606.ENSP00000263025	0	0	0	0	0.051	0	0	0.826	0.829
TNF	PRDM10	1860103	1853754	9606.ENSP00000398698	9606.ENSP00000351686	0	0	0	0	0	0.073	0	0.823	0.829
MMP9	TP53	1855661	1846083	9606.ENSP00000361405	9606.ENSP00000269305	0	0	0	0	0.050	0	0	0.827	0.829
MAPK8	NFKB1	1853988	1843094	9606.ENSP00000353483	9606.ENSP00000226574	0	0	0	0	0.042	0	0	0.828	0.828
SRC	MBOAT4	1853652	1849691	9606.ENSP00000350941	9606.ENSP00000314196	0	0	0	0	0	0	0	0.828	0.828
SRC	IL8	1853652	1848852	9606.ENSP00000350941	9606.ENSP00000306512	0	0	0	0	0.053	0	0	0.826	0.828
X	IGF1R	10002149	1845984	10407.X_HBVCJ	9606.ENSP00000268035	0	0	0	0	0	0	0	0.828	0.828
CYCS	ALB	1848998	1847637	9606.ENSP00000307786	9606.ENSP00000295897	0	0	0	0	0	0	0	0.828	0.828
EGF	MAPK3	1845705	1845265	9606.ENSP00000265171	9606.ENSP00000263025	0	0	0	0	0	0	0	0.828	0.828
ALB	HPGDS	1847637	1847557	9606.ENSP00000295897	9606.ENSP00000295256	0	0	0	0	0	0	0	0.828	0.828
ALB	NFKB1	1847637	1843094	9606.ENSP00000295897	9606.ENSP00000226574	0	0	0	0	0	0	0	0.828	0.828
SLC11A1	IFNG	1843344	1843180	9606.ENSP00000233202	9606.ENSP00000229135	0	0	0	0	0	0	0	0.828	0.828
CAPSD_HBVCJ	MX1	10002145	1858628	10407.CAPSD_HBVCJ	9606.ENSP00000381599	0	0	0	0	0	0	0	0.828	0.828
CYCS	ANXA5	1848998	1847746	9606.ENSP00000307786	9606.ENSP00000296511	0	0	0	0	0.049	0	0	0.827	0.828
GAPDH	IL2	1843185	1843096	9606.ENSP00000229239	9606.ENSP00000226730	0	0	0	0	0	0	0	0.827	0.827
TNF	IGF1	1860103	1848439	9606.ENSP00000398698	9606.ENSP00000302665	0	0	0	0	0	0	0	0.827	0.827
MYC	MBOAT4	1856789	1849691	9606.ENSP00000367207	9606.ENSP00000314196	0	0	0	0	0	0	0	0.827	0.827
PIK3CG	TP53	1853801	1846083	9606.ENSP00000352121	9606.ENSP00000269305	0	0	0	0	0	0.065	0	0.823	0.827
JUN	ALB	1855436	1847637	9606.ENSP00000360266	9606.ENSP00000295897	0	0	0	0	0	0	0	0.827	0.827
PIK3CB	TP53	1847156	1846083	9606.ENSP00000289153	9606.ENSP00000269305	0	0	0	0	0	0.065	0	0.823	0.827
X	ICAM1	10002149	1845628	10407.X_HBVCJ	9606.ENSP00000264832	0	0	0	0	0	0	0	0.827	0.827
IL10	CD79A	1860958	1842872	9606.ENSP00000412237	9606.ENSP00000221972	0	0	0	0	0.068	0	0	0.822	0.827
X	ATF2	10002149	1845482	10407.X_HBVCJ	9606.ENSP00000264110	0	0	0	0	0	0	0	0.827	0.827
CDKN2A	VEGFA	1859838	1855611	9606.ENSP00000394932	9606.ENSP00000361125	0	0	0	0	0.049	0	0	0.826	0.827
JUN	MBOAT4	1855436	1849691	9606.ENSP00000360266	9606.ENSP00000314196	0	0	0	0	0	0	0	0.827	0.827
PIK3CD	TP53	1856668	1846083	9606.ENSP00000366563	9606.ENSP00000269305	0	0	0	0	0	0.065	0	0.823	0.827
IFNA2	IL2	1857173	1843096	9606.ENSP00000369554	9606.ENSP00000226730	0	0	0	0	0	0	0	0.827	0.827
MBOAT4	IL6	1849691	1844631	9606.ENSP00000314196	9606.ENSP00000258743	0	0	0	0	0	0	0	0.827	0.827
BCL2L1	EGFR	1848421	1846445	9606.ENSP00000302564	9606.ENSP00000275493	0	0	0	0	0	0	0	0.825	0.826
TP53	EGF	1846083	1845705	9606.ENSP00000269305	9606.ENSP00000265171	0	0	0	0	0	0	0	0.826	0.826
ITIH4	IL2	1845847	1843096	9606.ENSP00000266041	9606.ENSP00000226730	0	0	0	0	0	0	0	0.826	0.826
IL7	IL4	1845425	1843288	9606.ENSP00000263851	9606.ENSP00000231449	0	0	0	0	0	0	0	0.826	0.826
CREB1	EGF	1859295	1845705	9606.ENSP00000387699	9606.ENSP00000265171	0	0	0	0	0	0	0	0.826	0.826
BCL2	TNFSF10	1851168	1843591	9606.ENSP00000329623	9606.ENSP00000241261	0	0	0	0	0	0	0	0.826	0.826
CYCS	TP53	1848998	1846083	9606.ENSP00000307786	9606.ENSP00000269305	0	0	0	0	0	0	0	0.826	0.826
MTOR	MAPK1	1854147	1842512	9606.ENSP00000354558	9606.ENSP00000215832	0	0	0	0	0.081	0.323	0	0.743	0.826
MBOAT4	CASP3	1849691	1849375	9606.ENSP00000314196	9606.ENSP00000311032	0	0	0	0	0	0	0	0.826	0.826
X	RSF1	10002149	1849435	10407.X_HBVCJ	9606.ENSP00000311513	0	0	0	0	0	0	0	0.826	0.826
BCL2	GAPDH	1851168	1843185	9606.ENSP00000329623	9606.ENSP00000229239	0	0	0	0	0	0	0	0.826	0.826
REN	SERPINE1	1846232	1842959	9606.ENSP00000272190	9606.ENSP00000223095	0	0	0	0	0	0	0	0.826	0.826
PRDM10	GGT1	1853754	1843931	9606.ENSP00000351686	9606.ENSP00000248923	0	0	0	0	0.049	0	0	0.824	0.826
SMAD4	MAPK1	1852473	1842512	9606.ENSP00000341551	9606.ENSP00000215832	0	0	0	0	0.140	0.360	0	0.706	0.825
BAX	CCND1	1847402	1843117	9606.ENSP00000293288	9606.ENSP00000227507	0	0	0	0	0	0	0	0.825	0.825
SRC	ALB	1853652	1847637	9606.ENSP00000350941	9606.ENSP00000295897	0	0	0	0	0	0	0	0.825	0.825
VEGFA	MBOAT4	1855611	1849691	9606.ENSP00000361125	9606.ENSP00000314196	0	0	0	0	0	0	0	0.825	0.825
ANXA5	AKT1	1847746	1846136	9606.ENSP00000296511	9606.ENSP00000270202	0	0	0	0	0	0.054	0	0.823	0.825
X	SERPINE1	10002149	1842959	10407.X_HBVCJ	9606.ENSP00000223095	0	0	0	0	0	0	0	0.825	0.825
F3	ICAM1	1851684	1845628	9606.ENSP00000334145	9606.ENSP00000264832	0	0	0	0	0	0	0	0.824	0.825
SOCS3	INS	1851244	1844030	9606.ENSP00000330341	9606.ENSP00000250971	0	0	0	0	0	0	0	0.825	0.825
STAT1	TP53	1854113	1846083	9606.ENSP00000354394	9606.ENSP00000269305	0	0	0	0	0	0	0	0.825	0.825
ANXA5	BAX	1847746	1847402	9606.ENSP00000296511	9606.ENSP00000293288	0	0	0	0	0	0	0	0.825	0.825
MBOAT4	MAPK3	1849691	1845265	9606.ENSP00000314196	9606.ENSP00000263025	0	0	0	0	0	0	0	0.824	0.824
MTOR	MBOAT4	1854147	1849691	9606.ENSP00000354558	9606.ENSP00000314196	0	0	0	0	0	0	0	0.824	0.824
HNF4A	INS	1849587	1844030	9606.ENSP00000312987	9606.ENSP00000250971	0	0	0	0	0.050	0	0	0.822	0.824
NFKB1	TGFB1	1843094	1842869	9606.ENSP00000226574	9606.ENSP00000221930	0	0	0	0	0.053	0	0	0.821	0.824
HPGDS	AKT1	1847557	1846136	9606.ENSP00000295256	9606.ENSP00000270202	0	0	0	0	0	0.046	0	0.822	0.824
BCL2L1	ANXA5	1848421	1847746	9606.ENSP00000302564	9606.ENSP00000296511	0	0	0	0	0	0	0	0.824	0.824
IL8	MAPK3	1848852	1845265	9606.ENSP00000306512	9606.ENSP00000263025	0	0	0	0	0	0	0	0.824	0.824
F3	SERPINE1	1851684	1842959	9606.ENSP00000334145	9606.ENSP00000223095	0	0	0	0	0.056	0	0	0.822	0.824
CSF2	IFNG	1847803	1843180	9606.ENSP00000296871	9606.ENSP00000229135	0	0	0	0	0	0	0	0.824	0.824
X	VDAC1	10002149	1845725	10407.X_HBVCJ	9606.ENSP00000265333	0	0	0	0	0	0	0	0.824	0.824
IL8	STAT3	1848852	1845584	9606.ENSP00000306512	9606.ENSP00000264657	0	0	0	0	0	0	0	0.824	0.824
BCL2	INS	1851168	1844030	9606.ENSP00000329623	9606.ENSP00000250971	0	0	0	0	0	0	0	0.824	0.824
CD40LG	CSF2	1855311	1847803	9606.ENSP00000359663	9606.ENSP00000296871	0	0	0	0	0.053	0	0	0.822	0.824
BCL2L1	CDK2	1848421	1845906	9606.ENSP00000302564	9606.ENSP00000266970	0	0	0	0	0.049	0.064	0	0.818	0.824
MBOAT4	HPGDS	1849691	1847557	9606.ENSP00000314196	9606.ENSP00000295256	0	0	0	0	0.055	0	0	0.822	0.824
REL	IL6	1847519	1844631	9606.ENSP00000295025	9606.ENSP00000258743	0	0	0	0	0.054	0	0	0.822	0.824
ANXA5	TP53	1847746	1846083	9606.ENSP00000296511	9606.ENSP00000269305	0	0	0	0	0	0	0	0.824	0.824
PRDM10	EGFR	1853754	1846445	9606.ENSP00000351686	9606.ENSP00000275493	0	0	0	0	0	0.050	0	0.822	0.824
ALB	AKT1	1847637	1846136	9606.ENSP00000295897	9606.ENSP00000270202	0	0	0	0	0	0	0	0.824	0.824
INS	TGFB1	1844030	1842869	9606.ENSP00000250971	9606.ENSP00000221930	0	0	0	0	0	0	0	0.824	0.824
MYC	MTOR	1856789	1854147	9606.ENSP00000367207	9606.ENSP00000354558	0	0	0	0	0	0.042	0	0.824	0.824
VEGFA	KRAS	1855611	1844404	9606.ENSP00000361125	9606.ENSP00000256078	0	0	0	0	0	0	0	0.824	0.824
TNF	ALB	1860103	1847637	9606.ENSP00000398698	9606.ENSP00000295897	0	0	0	0	0	0	0	0.824	0.824
BCL2	IL4	1851168	1843288	9606.ENSP00000329623	9606.ENSP00000231449	0	0	0	0	0.054	0	0	0.822	0.824
CD40LG	MBOAT4	1855311	1849691	9606.ENSP00000359663	9606.ENSP00000314196	0	0	0	0	0	0	0	0.823	0.823
PRDM10	CASP3	1853754	1849375	9606.ENSP00000351686	9606.ENSP00000311032	0	0	0	0	0	0	0	0.823	0.823
ALB	SLC11A1	1847637	1843344	9606.ENSP00000295897	9606.ENSP00000233202	0	0	0	0	0	0	0	0.823	0.823
EGF	GAPDH	1845705	1843185	9606.ENSP00000265171	9606.ENSP00000229239	0	0	0	0	0	0	0	0.823	0.823
TNF	INS	1860103	1844030	9606.ENSP00000398698	9606.ENSP00000250971	0	0	0	0	0	0	0	0.823	0.823
MAPK8	IL6	1853988	1844631	9606.ENSP00000353483	9606.ENSP00000258743	0	0	0	0	0	0	0	0.823	0.823
BCL2	MBOAT4	1851168	1849691	9606.ENSP00000329623	9606.ENSP00000314196	0	0	0	0	0	0	0	0.823	0.823
CASP9	TNFSF10	1851230	1843591	9606.ENSP00000330237	9606.ENSP00000241261	0	0	0	0	0	0	0	0.823	0.823
IGF1	STAT3	1848439	1845584	9606.ENSP00000302665	9606.ENSP00000264657	0	0	0	0	0	0	0	0.823	0.823
HNF4A	CCND1	1849587	1843117	9606.ENSP00000312987	9606.ENSP00000227507	0	0	0	0	0	0	0	0.823	0.823
ALB	REN	1847637	1846232	9606.ENSP00000295897	9606.ENSP00000272190	0	0	0	0	0	0	0	0.823	0.823
WDFY2	ALB	1847930	1847637	9606.ENSP00000298125	9606.ENSP00000295897	0	0	0	0	0	0	0	0.823	0.823
CAPSD_HBVCJ	CDH1	10002145	1844988	10407.CAPSD_HBVCJ	9606.ENSP00000261769	0	0	0	0	0	0	0	0.823	0.823
X	PSMA7	10002149	1855365	10407.X_HBVCJ	9606.ENSP00000359910	0	0	0	0	0	0	0	0.823	0.823
PRDM10	BCL2	1853754	1851168	9606.ENSP00000351686	9606.ENSP00000329623	0	0	0	0	0	0.046	0	0.823	0.823
F7	SERPINE1	1856334	1842959	9606.ENSP00000364731	9606.ENSP00000223095	0.074	0	0	0	0.044	0.170	0	0.788	0.823
MBOAT4	IL2	1849691	1843096	9606.ENSP00000314196	9606.ENSP00000226730	0	0	0	0	0	0	0	0.823	0.823
ITGA2	ALB	1847760	1847637	9606.ENSP00000296585	9606.ENSP00000295897	0	0	0	0	0	0.046	0	0.823	0.823
IL18	IL4	1846668	1843288	9606.ENSP00000280357	9606.ENSP00000231449	0	0	0	0	0	0	0	0.823	0.823
DDX41	IL6	1861573	1844631	9606.ENSP00000422753	9606.ENSP00000258743	0	0	0	0	0	0	0	0.822	0.822
IL4	CD79A	1843288	1842872	9606.ENSP00000231449	9606.ENSP00000221972	0	0	0	0	0	0	0	0.822	0.822
PROS1	F3	1858171	1851684	9606.ENSP00000377783	9606.ENSP00000334145	0	0	0	0	0	0	0	0.822	0.822
SRC	IL6	1853652	1844631	9606.ENSP00000350941	9606.ENSP00000258743	0	0	0	0	0	0	0	0.822	0.822
TNF	SLC11A1	1860103	1843344	9606.ENSP00000398698	9606.ENSP00000233202	0	0	0	0	0.054	0	0	0.820	0.822
CSF2	IL7	1847803	1845425	9606.ENSP00000296871	9606.ENSP00000263851	0	0	0	0	0	0	0	0.822	0.822
IL6	ESR1	1844631	1842435	9606.ENSP00000258743	9606.ENSP00000206249	0	0	0	0	0	0	0	0.822	0.822
DDX41	CSF2	1861573	1847803	9606.ENSP00000422753	9606.ENSP00000296871	0	0	0	0	0	0	0	0.822	0.822
PRDM10	IL6	1853754	1844631	9606.ENSP00000351686	9606.ENSP00000258743	0	0	0	0	0	0	0	0.822	0.822
ITGA2	INS	1847760	1844030	9606.ENSP00000296585	9606.ENSP00000250971	0	0	0	0	0	0	0	0.822	0.822
MBOAT4	MAPK1	1849691	1842512	9606.ENSP00000314196	9606.ENSP00000215832	0	0	0	0	0	0	0	0.822	0.822
MBOAT4	ANXA5	1849691	1847746	9606.ENSP00000314196	9606.ENSP00000296511	0	0	0	0	0	0	0	0.822	0.822
ALB	EPO	1847637	1844154	9606.ENSP00000295897	9606.ENSP00000252723	0	0	0	0	0	0	0	0.822	0.822
MBOAT4	CSF2	1849691	1847803	9606.ENSP00000314196	9606.ENSP00000296871	0	0	0	0	0.052	0	0	0.820	0.822
MBOAT4	EGFR	1849691	1846445	9606.ENSP00000314196	9606.ENSP00000275493	0	0	0	0	0	0	0	0.822	0.822
AKT1	TGFB1	1846136	1842869	9606.ENSP00000270202	9606.ENSP00000221930	0	0	0	0	0.049	0	0	0.820	0.822
CRP	SLC11A1	1844348	1843344	9606.ENSP00000255030	9606.ENSP00000233202	0	0	0	0	0	0	0	0.822	0.822
CREB1	EGFR	1859295	1846445	9606.ENSP00000387699	9606.ENSP00000275493	0	0	0	0	0	0	0	0.821	0.822
MYC	SIRT1	1856789	1842473	9606.ENSP00000367207	9606.ENSP00000212015	0	0	0	0	0	0.376	0	0.726	0.822
MTOR	IL6	1854147	1844631	9606.ENSP00000354558	9606.ENSP00000258743	0	0	0	0	0	0	0	0.822	0.822
MBOAT4	IL4	1849691	1843288	9606.ENSP00000314196	9606.ENSP00000231449	0	0	0	0	0	0	0	0.821	0.821
RELA	MAPK8	1858923	1853988	9606.ENSP00000384273	9606.ENSP00000353483	0	0	0	0	0	0	0	0.821	0.821
STAT1	IL4	1854113	1843288	9606.ENSP00000354394	9606.ENSP00000231449	0	0	0	0	0	0	0	0.821	0.821
X	IL18	10002149	1846668	10407.X_HBVCJ	9606.ENSP00000280357	0	0	0	0	0	0	0	0.821	0.821
IL4	TGFB1	1843288	1842869	9606.ENSP00000231449	9606.ENSP00000221930	0	0	0	0	0	0	0	0.821	0.821
CD40LG	F3	1855311	1851684	9606.ENSP00000359663	9606.ENSP00000334145	0	0	0	0	0	0	0	0.821	0.821
PRDM10	LGALS4	1853754	1848369	9606.ENSP00000351686	9606.ENSP00000302100	0	0	0	0	0	0	0	0.821	0.821
VEGFA	MAPK3	1855611	1845265	9606.ENSP00000361125	9606.ENSP00000263025	0	0	0	0	0	0	0	0.821	0.821
IL6	EPO	1844631	1844154	9606.ENSP00000258743	9606.ENSP00000252723	0	0	0	0	0	0	0	0.820	0.820
CD40LG	CRP	1855311	1844348	9606.ENSP00000359663	9606.ENSP00000255030	0	0	0	0	0	0	0	0.820	0.820
JUN	CASP9	1855436	1851230	9606.ENSP00000360266	9606.ENSP00000330237	0	0	0	0	0	0.407	0	0.709	0.820
ALB	GGT1	1847637	1843931	9606.ENSP00000295897	9606.ENSP00000248923	0	0	0	0	0	0	0	0.820	0.820
MAPK3	INS	1845265	1844030	9606.ENSP00000263025	9606.ENSP00000250971	0	0	0	0	0	0	0	0.820	0.820
CASP3	STAT3	1849375	1845584	9606.ENSP00000311032	9606.ENSP00000264657	0	0	0	0	0.052	0	0	0.817	0.820
VEGFA	IL2	1855611	1843096	9606.ENSP00000361125	9606.ENSP00000226730	0	0	0	0	0	0	0	0.820	0.820
RELA	STAT3	1858923	1845584	9606.ENSP00000384273	9606.ENSP00000264657	0	0	0	0	0.111	0.360	0	0.709	0.820
MAPK8	MBOAT4	1853988	1849691	9606.ENSP00000353483	9606.ENSP00000314196	0	0	0	0	0	0	0	0.820	0.820
EGF	MMP2	1845705	1842719	9606.ENSP00000265171	9606.ENSP00000219070	0	0	0	0	0	0	0	0.819	0.819
HRAS	FOS	1849235	1848822	9606.ENSP00000309845	9606.ENSP00000306245	0	0	0	0	0.051	0.054	0	0.814	0.819
X	SIRT1	10002149	1842473	10407.X_HBVCJ	9606.ENSP00000212015	0	0	0	0	0	0	0	0.819	0.819
TP53	IL2	1846083	1843096	9606.ENSP00000269305	9606.ENSP00000226730	0	0	0	0	0	0	0	0.819	0.819
STAT3	NFKB1	1845584	1843094	9606.ENSP00000264657	9606.ENSP00000226574	0	0	0	0	0.103	0.387	0	0.696	0.819
CDKN2A	BCL2L1	1859838	1848421	9606.ENSP00000394932	9606.ENSP00000302564	0	0	0	0	0	0.377	0	0.720	0.819
X	EPCAM	10002149	1845405	10407.X_HBVCJ	9606.ENSP00000263735	0	0	0	0	0	0	0	0.819	0.819
IL10	MMP9	1860958	1855661	9606.ENSP00000412237	9606.ENSP00000361405	0	0	0	0	0	0	0	0.818	0.818
ADAM17	EGFR	1849242	1846445	9606.ENSP00000309968	9606.ENSP00000275493	0	0	0	0	0.054	0	0	0.815	0.818
IL6	MMP2	1844631	1842719	9606.ENSP00000258743	9606.ENSP00000219070	0	0	0	0	0	0	0	0.818	0.818
CAPSD_HBVCJ	MMP2	10002145	1842719	10407.CAPSD_HBVCJ	9606.ENSP00000219070	0	0	0	0	0	0	0	0.818	0.818
AKT1	TNFSF10	1846136	1843591	9606.ENSP00000270202	9606.ENSP00000241261	0	0	0	0	0	0	0	0.818	0.818
IL10	INS	1860958	1844030	9606.ENSP00000412237	9606.ENSP00000250971	0	0	0	0	0	0	0	0.818	0.818
X	TNFRSF10B	10002149	1846494	10407.X_HBVCJ	9606.ENSP00000276431	0	0	0	0	0	0	0	0.818	0.818
X	AFP	10002149	1858331	10407.X_HBVCJ	9606.ENSP00000379138	0	0	0	0	0	0	0	0.817	0.817
STAT3	CDKN1A	1845584	1843736	9606.ENSP00000264657	9606.ENSP00000244741	0	0	0	0	0.053	0.387	0	0.708	0.816
CAPSD_HBVCJ	PHB	10002145	1848178	10407.CAPSD_HBVCJ	9606.ENSP00000300408	0	0	0	0	0	0	0	0.816	0.816
PTGS2	IL4	1854602	1843288	9606.ENSP00000356438	9606.ENSP00000231449	0	0	0	0	0.053	0	0	0.812	0.815
CSF2	TGFB1	1847803	1842869	9606.ENSP00000296871	9606.ENSP00000221930	0	0	0	0	0	0	0	0.814	0.814
PTGS2	ALB	1854602	1847637	9606.ENSP00000356438	9606.ENSP00000295897	0	0	0	0	0	0	0	0.814	0.814
PRDM10	PIK3CA	1853754	1845446	9606.ENSP00000351686	9606.ENSP00000263967	0	0	0	0	0.099	0.094	0	0.790	0.814
JUN	ICAM1	1855436	1845628	9606.ENSP00000360266	9606.ENSP00000264832	0	0	0	0	0.048	0	0	0.811	0.813
X	CAPNS1	10002149	1843820	10407.X_HBVCJ	9606.ENSP00000246533	0	0	0	0	0	0	0	0.811	0.811
PRDM10	PIK3CB	1853754	1847156	9606.ENSP00000351686	9606.ENSP00000289153	0	0	0	0	0.086	0.094	0	0.790	0.811
JUN	SIRT1	1855436	1842473	9606.ENSP00000360266	9606.ENSP00000212015	0	0	0	0	0	0.407	0	0.693	0.811
PIK3CG	PRDM10	1853801	1853754	9606.ENSP00000352121	9606.ENSP00000351686	0	0	0	0	0.084	0.094	0	0.791	0.811
IFNA1	IL2	1846520	1843096	9606.ENSP00000276927	9606.ENSP00000226730	0	0	0	0	0	0.360	0	0.718	0.811
LHB	BCL2	10002148	1851168	10407.HBSAG_HBVCJ	9606.ENSP00000329623	0	0	0	0	0	0	0	0.810	0.810
EGFR	NFKB1	1846445	1843094	9606.ENSP00000275493	9606.ENSP00000226574	0	0	0	0	0	0.139	0	0.788	0.810
MMP9	MAPK1	1855661	1842512	9606.ENSP00000361405	9606.ENSP00000215832	0	0	0	0	0.051	0	0	0.808	0.810
CTNNB1	ESR1	1852818	1842435	9606.ENSP00000344456	9606.ENSP00000206249	0	0	0	0	0	0.363	0	0.712	0.809
BCL2	CDH1	1851168	1844988	9606.ENSP00000329623	9606.ENSP00000261769	0	0	0	0	0	0.071	0	0.803	0.809
NFKB1	ESR1	1843094	1842435	9606.ENSP00000226574	9606.ENSP00000206249	0	0	0	0	0	0.360	0	0.714	0.809
HIF1A	PIK3CA	1852062	1845446	9606.ENSP00000338018	9606.ENSP00000263967	0	0	0	0	0.052	0	0	0.805	0.808
X	PSMC1	10002149	1844882	10407.X_HBVCJ	9606.ENSP00000261303	0	0	0	0	0	0	0	0.808	0.808
MMP9	CRP	1855661	1844348	9606.ENSP00000361405	9606.ENSP00000255030	0	0	0	0	0.052	0	0	0.805	0.807
MAP2K7	HRAS	1858552	1849235	9606.ENSP00000381066	9606.ENSP00000309845	0	0	0	0	0	0.121	0	0.789	0.807
IL8	MMP2	1848852	1842719	9606.ENSP00000306512	9606.ENSP00000219070	0	0	0	0	0	0	0	0.807	0.807
ICAM1	INS	1845628	1844030	9606.ENSP00000264832	9606.ENSP00000250971	0	0	0	0	0	0	0	0.807	0.807
MDM2	CCND1	1861282	1843117	9606.ENSP00000417281	9606.ENSP00000227507	0	0	0	0	0	0.360	0	0.711	0.807
MAPK8	HNF4A	1853988	1849587	9606.ENSP00000353483	9606.ENSP00000312987	0	0	0	0	0	0.360	0	0.710	0.806
FOS	PIK3CB	1848822	1847156	9606.ENSP00000306245	9606.ENSP00000289153	0	0	0	0	0.054	0	0	0.803	0.806
EGFR	CDKN1B	1846445	1843169	9606.ENSP00000275493	9606.ENSP00000228872	0	0	0	0	0	0	0	0.806	0.806
MAP2K7	STAT3	1858552	1845584	9606.ENSP00000381066	9606.ENSP00000264657	0	0	0	0	0.049	0	0	0.805	0.806
FOS	PIK3CA	1848822	1845446	9606.ENSP00000306245	9606.ENSP00000263967	0	0	0	0	0.054	0	0	0.803	0.806
PIK3CD	FOS	1856668	1848822	9606.ENSP00000366563	9606.ENSP00000306245	0	0	0	0	0.054	0	0	0.803	0.806
PIK3CG	FOS	1853801	1848822	9606.ENSP00000352121	9606.ENSP00000306245	0	0	0	0	0.054	0	0	0.803	0.806
CREB1	IL6	1859295	1844631	9606.ENSP00000387699	9606.ENSP00000258743	0	0	0	0	0	0	0	0.805	0.805
PTGS2	CTNNB1	1854602	1852818	9606.ENSP00000356438	9606.ENSP00000344456	0	0	0	0	0	0.360	0	0.708	0.805
PIK3CD	PRDM10	1856668	1853754	9606.ENSP00000366563	9606.ENSP00000351686	0	0	0	0	0.055	0.094	0	0.791	0.805
MYC	TGFB1	1856789	1842869	9606.ENSP00000367207	9606.ENSP00000221930	0	0	0	0	0	0	0	0.805	0.805
AKT1	ICAM1	1846136	1845628	9606.ENSP00000270202	9606.ENSP00000264832	0	0	0	0	0	0	0	0.805	0.805
PTEN	MAPK3	1855586	1845265	9606.ENSP00000361021	9606.ENSP00000263025	0	0	0	0	0.054	0.369	0	0.700	0.805
X	IL7	10002149	1845425	10407.X_HBVCJ	9606.ENSP00000263851	0	0	0	0	0	0	0	0.805	0.805
X	SMYD3	10002149	1857780	10407.X_HBVCJ	9606.ENSP00000373637	0	0	0	0	0	0	0	0.804	0.804
SRC	CASP3	1853652	1849375	9606.ENSP00000350941	9606.ENSP00000311032	0	0	0	0	0.044	0	0	0.802	0.804
CREB1	NFKB1	1859295	1843094	9606.ENSP00000387699	9606.ENSP00000226574	0	0	0	0	0.069	0	0	0.797	0.804
KRAS	CCND1	1844404	1843117	9606.ENSP00000256078	9606.ENSP00000227507	0	0	0	0	0.053	0.105	0	0.787	0.804
PIK3CD	HIF1A	1856668	1852062	9606.ENSP00000366563	9606.ENSP00000338018	0	0	0	0	0.052	0	0	0.801	0.804
SRC	RB1	1853652	1845924	9606.ENSP00000350941	9606.ENSP00000267163	0	0	0	0	0.269	0	0	0.743	0.804
PIK3CB	CDKN1B	1847156	1843169	9606.ENSP00000289153	9606.ENSP00000228872	0	0	0	0	0.080	0	0	0.795	0.804
BIRC5	CDK2	1848314	1845906	9606.ENSP00000301633	9606.ENSP00000266970	0	0	0	0	0.376	0.360	0	0.548	0.804
PIK3CA	CDKN1B	1845446	1843169	9606.ENSP00000263967	9606.ENSP00000228872	0	0	0	0	0.080	0	0	0.796	0.804
HIF1A	PIK3CB	1852062	1847156	9606.ENSP00000338018	9606.ENSP00000289153	0	0	0	0	0.052	0	0	0.801	0.804
TNF	SRC	1860103	1853652	9606.ENSP00000398698	9606.ENSP00000350941	0	0	0	0	0.051	0.047	0	0.801	0.804
PRDM10	ESR1	1853754	1842435	9606.ENSP00000351686	9606.ENSP00000206249	0	0	0	0	0	0.087	0	0.794	0.804
MTOR	HIF1A	1854147	1852062	9606.ENSP00000354558	9606.ENSP00000338018	0	0	0	0	0	0	0	0.802	0.803
CASP3	MAPK1	1849375	1842512	9606.ENSP00000311032	9606.ENSP00000215832	0	0	0	0	0.053	0.188	0	0.765	0.803
PIK3CG	HIF1A	1853801	1852062	9606.ENSP00000352121	9606.ENSP00000338018	0	0	0	0	0.043	0	0	0.802	0.803
PCNA	AKT1	1856984	1846136	9606.ENSP00000368438	9606.ENSP00000270202	0	0	0	0	0.055	0	0	0.800	0.803
BAX	NFKB1	1847402	1843094	9606.ENSP00000293288	9606.ENSP00000226574	0	0	0	0	0	0	0	0.803	0.803
PTEN	KRAS	1855586	1844404	9606.ENSP00000361021	9606.ENSP00000256078	0	0	0	0	0.079	0.164	0	0.763	0.802
BIRC5	PIK3CB	1848314	1847156	9606.ENSP00000301633	9606.ENSP00000289153	0	0	0	0	0.053	0	0	0.800	0.802
TNF	EGFR	1860103	1846445	9606.ENSP00000398698	9606.ENSP00000275493	0	0	0	0	0.054	0	0	0.799	0.802
PCNA	EGF	1856984	1845705	9606.ENSP00000368438	9606.ENSP00000265171	0	0	0	0	0	0	0	0.802	0.802
