#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FGA	TGFB1	1848835	1842869	9606.ENSP00000306361	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.183	0.914
LEFTY2	TGFB3	1854455	1843496	9606.ENSP00000355785	9606.ENSP00000238682	0	0	0	0	0	0	0.900	0.182	0.914
MYO5A	MYH2	1858703	1843761	9606.ENSP00000382177	9606.ENSP00000245503	0	0	0	0.713	0.103	0	0.900	0.339	0.914
LEFTY2	ALB	1854455	1847637	9606.ENSP00000355785	9606.ENSP00000295897	0	0	0	0	0	0	0.900	0.173	0.913
BMP5	BMP10	1855358	1847570	9606.ENSP00000359866	9606.ENSP00000295379	0	0	0	0.722	0	0	0.900	0.503	0.913
SMAD1	TGFB3	1848770	1843496	9606.ENSP00000305769	9606.ENSP00000238682	0	0	0	0	0.043	0.112	0.900	0.098	0.913
BMP7	BMP10	1858342	1847570	9606.ENSP00000379204	9606.ENSP00000295379	0	0	0	0.728	0	0	0.900	0.495	0.912
XPO1	TGFB1	1858987	1842869	9606.ENSP00000384863	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.152	0.911
NODAL	GDF1	1847052	1843849	9606.ENSP00000287139	9606.ENSP00000247005	0	0	0	0.668	0.044	0	0.900	0.364	0.911
TGFB2	LEFTY2	1854475	1854455	9606.ENSP00000355896	9606.ENSP00000355785	0	0	0	0	0	0	0.900	0.150	0.911
FGG	FGL1	1851932	1842819	9606.ENSP00000336829	9606.ENSP00000221204	0	0	0	0.882	0.665	0	0.720	0.760	0.911
FCN2	FCN3	1847312	1846180	9606.ENSP00000291744	9606.ENSP00000270879	0	0	0	0.926	0.090	0	0.900	0.825	0.910
BMP10	BMP4	1847570	1843758	9606.ENSP00000295379	9606.ENSP00000245451	0	0	0	0.754	0	0	0.900	0.443	0.910
SMAD5	SMAD1	1862200	1848770	9606.ENSP00000441954	9606.ENSP00000305769	0	0	0	0.987	0	0.128	0.900	0.522	0.909
LEFTY2	APOH	1854455	1842433	9606.ENSP00000355785	9606.ENSP00000205948	0	0	0	0	0.134	0	0.900	0	0.909
MYH7	MYH2	1853180	1843761	9606.ENSP00000347507	9606.ENSP00000245503	0	0	0	0.986	0.129	0	0.900	0.538	0.909
BMP2	BMP10	1856935	1847570	9606.ENSP00000368104	9606.ENSP00000295379	0	0	0	0.795	0	0	0.900	0.441	0.908
MYH6	MYH7	1853324	1853180	9606.ENSP00000348634	9606.ENSP00000347507	0	0	0	0.989	0.118	0	0.900	0.780	0.908
TGFB1	APOH	1842869	1842433	9606.ENSP00000221930	9606.ENSP00000205948	0	0	0	0	0	0	0.900	0.127	0.908
XPO1	SMAD7	1858987	1845078	9606.ENSP00000384863	9606.ENSP00000262158	0	0	0	0	0.052	0	0.900	0.114	0.908
FGG	TGFB1	1851932	1842869	9606.ENSP00000336829	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.113	0.907
FGB	TGFB1	1848806	1842869	9606.ENSP00000306099	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.112	0.907
FGG	STAT3	1851932	1845584	9606.ENSP00000336829	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.108	0.907
SMAD9	CAV1	1857104	1852186	9606.ENSP00000369154	9606.ENSP00000339191	0	0	0	0	0	0	0.900	0.104	0.906
TGFB3	TGFB1	1843496	1842869	9606.ENSP00000238682	9606.ENSP00000221930	0	0	0	0.923	0	0	0.900	0.821	0.906
ANGPT4	ANGPT2	1857455	1849738	9606.ENSP00000371347	9606.ENSP00000314897	0	0	0	0.933	0	0	0.900	0.758	0.905
FCN1	FCN3	1855554	1846180	9606.ENSP00000360871	9606.ENSP00000270879	0	0	0	0.927	0	0	0.900	0.814	0.905
PPP1CA	TGFB1	1850792	1842869	9606.ENSP00000326031	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.098	0.905
LEFTY2	FGG	1854455	1851932	9606.ENSP00000355785	9606.ENSP00000336829	0	0	0	0	0.091	0	0.900	0	0.905
EIF2C4	EIF2C1	1855854	1855852	9606.ENSP00000362306	9606.ENSP00000362300	0	0	0	0.986	0.075	0	0.900	0.821	0.904
MYH8	MYH6	1858931	1853324	9606.ENSP00000384330	9606.ENSP00000348634	0	0	0	0.985	0.066	0	0.900	0.413	0.903
MYH6	MYH2	1853324	1843761	9606.ENSP00000348634	9606.ENSP00000245503	0	0	0	0.985	0.066	0	0.900	0.672	0.903
MYH10	MYH2	1846079	1843761	9606.ENSP00000269243	9606.ENSP00000245503	0	0	0	0.895	0	0	0.900	0.316	0.903
FGB	FGL1	1848806	1842819	9606.ENSP00000306099	9606.ENSP00000221204	0	0	0	0.856	0.628	0	0.720	0.780	0.903
MYH7	MYH1	1853180	1843075	9606.ENSP00000347507	9606.ENSP00000226207	0	0	0	0.986	0.066	0	0.900	0.502	0.903
MYH6	MYH1	1853324	1843075	9606.ENSP00000348634	9606.ENSP00000226207	0	0	0	0.986	0.066	0	0.900	0.585	0.903
MYH8	MYH7	1858931	1853180	9606.ENSP00000384330	9606.ENSP00000347507	0	0	0	0.986	0.066	0	0.900	0.275	0.902
MYH2	MYH9	1843761	1842558	9606.ENSP00000245503	9606.ENSP00000216181	0	0	0	0.895	0	0	0.900	0.312	0.902
MYH10	MYH1	1846079	1843075	9606.ENSP00000269243	9606.ENSP00000226207	0	0	0	0.892	0	0	0.900	0.248	0.902
MYH8	MYH3	1858931	1843076	9606.ENSP00000384330	9606.ENSP00000226209	0	0	0	0.987	0.054	0	0.900	0.758	0.902
PPP1CA	SMAD1	1850792	1848770	9606.ENSP00000326031	9606.ENSP00000305769	0	0	0	0	0.061	0	0.900	0	0.902
SMAD5	CAV1	1862200	1852186	9606.ENSP00000441954	9606.ENSP00000339191	0	0	0	0	0	0	0.900	0.066	0.902
MYH7	MYH9	1853180	1842558	9606.ENSP00000347507	9606.ENSP00000216181	0	0	0	0.892	0	0	0.900	0.273	0.902
MYH6	MYH10	1853324	1846079	9606.ENSP00000348634	9606.ENSP00000269243	0	0	0	0.896	0	0	0.900	0.230	0.902
SMAD9	PPP1CA	1857104	1850792	9606.ENSP00000369154	9606.ENSP00000326031	0	0	0	0	0.061	0	0.900	0.041	0.902
SMAD5	PPP1CA	1862200	1850792	9606.ENSP00000441954	9606.ENSP00000326031	0	0	0	0	0.061	0	0.900	0	0.902
BMP2	BMP4	1856935	1843758	9606.ENSP00000368104	9606.ENSP00000245451	0	0	0	0.968	0	0	0.900	0.878	0.902
MYH6	MYH9	1853324	1842558	9606.ENSP00000348634	9606.ENSP00000216181	0	0	0	0.888	0	0	0.900	0.286	0.902
MYH6	MYH3	1853324	1843076	9606.ENSP00000348634	9606.ENSP00000226209	0	0	0	0.985	0.056	0	0.900	0.499	0.902
PPP1CA	SMAD7	1850792	1845078	9606.ENSP00000326031	9606.ENSP00000262158	0	0	0	0	0.061	0	0.900	0	0.902
MYH7	MYH10	1853180	1846079	9606.ENSP00000347507	9606.ENSP00000269243	0	0	0	0.899	0	0	0.900	0.205	0.901
SMAD5	SMAD9	1862200	1857104	9606.ENSP00000441954	9606.ENSP00000369154	0	0	0	0.982	0	0	0.900	0.824	0.901
PDE6B	PDE6A	1861473	1844368	9606.ENSP00000420295	9606.ENSP00000255266	0	0	0	0.981	0	0	0.900	0.731	0.901
BMP7	BMP5	1858342	1855358	9606.ENSP00000379204	9606.ENSP00000359866	0	0	0	0.973	0	0	0.900	0.740	0.901
MYH1	MYH9	1843075	1842558	9606.ENSP00000226207	9606.ENSP00000216181	0	0	0	0.893	0	0	0.900	0.173	0.901
LEFTY2	FGA	1854455	1848835	9606.ENSP00000355785	9606.ENSP00000306361	0	0	0	0	0	0	0.900	0	0.900
MYH8	MYH9	1858931	1842558	9606.ENSP00000384330	9606.ENSP00000216181	0	0	0	0.896	0	0	0.900	0.093	0.900
FGG	TGFB3	1851932	1843496	9606.ENSP00000336829	9606.ENSP00000238682	0	0	0	0	0	0	0.900	0	0.900
LEFTY2	FGB	1854455	1848806	9606.ENSP00000355785	9606.ENSP00000306099	0	0	0	0	0	0	0.900	0.041	0.900
MYH11	MYH9	1858384	1842558	9606.ENSP00000379616	9606.ENSP00000216181	0	0	0	0.982	0	0	0.900	0.423	0.900
MYH11	MYH10	1858384	1846079	9606.ENSP00000379616	9606.ENSP00000269243	0	0	0	0.982	0	0	0.900	0.398	0.900
FGB	TGFB3	1848806	1843496	9606.ENSP00000306099	9606.ENSP00000238682	0	0	0	0	0	0	0.900	0	0.900
TGFB2	FGB	1854475	1848806	9606.ENSP00000355896	9606.ENSP00000306099	0	0	0	0	0	0	0.900	0	0.900
CAV1	SMAD1	1852186	1848770	9606.ENSP00000339191	9606.ENSP00000305769	0	0	0	0	0	0	0.900	0	0.900
TGFB3	APOH	1843496	1842433	9606.ENSP00000238682	9606.ENSP00000205948	0	0	0	0	0	0	0.900	0	0.900
PPP1CA	BMP4	1850792	1843758	9606.ENSP00000326031	9606.ENSP00000245451	0	0	0	0	0	0	0.900	0	0.900
SMAD9	SMAD1	1857104	1848770	9606.ENSP00000369154	9606.ENSP00000305769	0	0	0	0.983	0	0	0.900	0.424	0.900
TGFB2	FGG	1854475	1851932	9606.ENSP00000355896	9606.ENSP00000336829	0	0	0	0	0	0	0.900	0	0.900
MYH8	MYH1	1858931	1843075	9606.ENSP00000384330	9606.ENSP00000226207	0	0	0	0.989	0	0	0.900	0.527	0.900
TGFB2	APOH	1854475	1842433	9606.ENSP00000355896	9606.ENSP00000205948	0	0	0	0	0	0	0.900	0	0.900
MYH8	MYH2	1858931	1843761	9606.ENSP00000384330	9606.ENSP00000245503	0	0	0	0.989	0	0	0.900	0.627	0.900
SMAD4	BMP4	1852473	1843758	9606.ENSP00000341551	9606.ENSP00000245451	0	0	0	0	0.043	0.359	0	0.850	0.900
MYH8	MYH10	1858931	1846079	9606.ENSP00000384330	9606.ENSP00000269243	0	0	0	0.894	0	0	0.900	0.117	0.900
BMP2	PPP1CA	1856935	1850792	9606.ENSP00000368104	9606.ENSP00000326031	0	0	0	0	0	0	0.900	0	0.900
GDF9	BMP15	1847804	1844151	9606.ENSP00000296875	9606.ENSP00000252677	0	0	0	0.775	0.055	0.360	0.800	0.955	0.896
BMP7	GDF7	1858342	1846237	9606.ENSP00000379204	9606.ENSP00000272224	0	0	0	0.710	0	0.407	0.800	0.575	0.896
FOS	STAT3	1848822	1845584	9606.ENSP00000306245	9606.ENSP00000264657	0	0	0	0	0	0.379	0	0.828	0.889
FGA	FGL1	1848835	1842819	9606.ENSP00000306361	9606.ENSP00000221204	0	0	0	0.866	0.587	0	0.720	0.423	0.885
BCL2L1	STAT3	1848421	1845584	9606.ENSP00000302564	9606.ENSP00000264657	0	0	0	0	0	0.137	0	0.869	0.882
ALB	CD79A	1847637	1842872	9606.ENSP00000295897	9606.ENSP00000221972	0	0	0	0	0.072	0	0	0.875	0.879
FGL1	APOH	1842819	1842433	9606.ENSP00000221204	9606.ENSP00000205948	0	0	0	0	0.844	0.142	0	0.054	0.862
BMP2	SMAD2	1856935	1845079	9606.ENSP00000368104	9606.ENSP00000262160	0	0	0	0	0.053	0.256	0	0.815	0.858
INHBE	SMAD7	1845889	1845078	9606.ENSP00000266646	9606.ENSP00000262158	0	0	0	0	0.043	0.112	0	0.843	0.856
KLRK1	KLRB1	1843572	1843207	9606.ENSP00000240618	9606.ENSP00000229402	0	0	0	0.664	0.093	0	0.800	0.698	0.854
INHBE	TGFB1	1845889	1842869	9606.ENSP00000266646	9606.ENSP00000221930	0	0	0	0.660	0	0	0.800	0.786	0.852
JUN	BCL2L1	1855436	1848421	9606.ENSP00000360266	9606.ENSP00000302564	0	0	0	0	0.053	0	0	0.845	0.848
SMAD3	INHBE	1851536	1845889	9606.ENSP00000332973	9606.ENSP00000266646	0	0	0	0	0.043	0.112	0	0.835	0.847
JUN	PRDM10	1855436	1853754	9606.ENSP00000360266	9606.ENSP00000351686	0	0	0	0	0	0.118	0	0.833	0.846
SMAD4	INHBE	1852473	1845889	9606.ENSP00000341551	9606.ENSP00000266646	0	0	0	0	0.043	0.112	0	0.831	0.844
SMAD6	INHBE	1847140	1845889	9606.ENSP00000288840	9606.ENSP00000266646	0	0	0	0	0.043	0.112	0	0.831	0.844
REG3A	REG4	1848625	1844450	9606.ENSP00000304311	9606.ENSP00000256585	0	0	0	0.797	0.071	0.800	0	0.867	0.840
PRDM10	FOS	1853754	1848822	9606.ENSP00000351686	9606.ENSP00000306245	0	0	0	0	0.052	0.066	0	0.831	0.837
PL-PRO	PPP1CA	10014848	1850792	694009.PRO_0000037311	9606.ENSP00000326031	0	0	0	0	0	0	0	0.834	0.834
BMP7	SMAD4	1858342	1852473	9606.ENSP00000379204	9606.ENSP00000341551	0	0	0	0	0.043	0.112	0	0.818	0.832
BMP7	SMAD3	1858342	1851536	9606.ENSP00000379204	9606.ENSP00000332973	0	0	0	0	0.043	0.407	0	0.726	0.831
nsp8	nsp7	10014852	10014851	694009.PRO_0000037315	694009.PRO_0000037314	0	0	0	0	0	0	0	0.831	0.831
TGFB2	INHBE	1854475	1845889	9606.ENSP00000355896	9606.ENSP00000266646	0	0	0	0.657	0	0	0.800	0.474	0.830
KLRF1	KLRK1	1846637	1843572	9606.ENSP00000279544	9606.ENSP00000240618	0	0	0	0	0.108	0	0	0.817	0.829
2'-O-methyltransferase	nsp10	10014859	10014854	694009.PRO_0000037322	694009.PRO_0000037317	0	0	0	0	0	0	0	0.827	0.828
nsp8	SPECC1	10014852	1844926	694009.PRO_0000037315	9606.ENSP00000261503	0	0	0	0	0	0	0	0.828	0.828
JUN	MBOAT4	1855436	1849691	9606.ENSP00000360266	9606.ENSP00000314196	0	0	0	0	0	0	0	0.827	0.827
nsp9	nsp8	10014853	10014852	694009.PRO_0000037316	694009.PRO_0000037315	0	0	0	0	0	0	0	0.826	0.827
INHBE	TGFB3	1845889	1843496	9606.ENSP00000266646	9606.ENSP00000238682	0	0	0	0.670	0	0	0.800	0.441	0.827
JUN	ALB	1855436	1847637	9606.ENSP00000360266	9606.ENSP00000295897	0	0	0	0	0	0	0	0.827	0.827
TGFB2	INHBA	1854475	1843613	9606.ENSP00000355896	9606.ENSP00000242208	0	0	0	0.643	0.080	0	0.800	0.282	0.825
S glycoprotein	3a	10014874	10014837	694009.SPIKE_CVHSA	694009.AP3A_CVHSA	0	0	0	0	0	0	0	0.825	0.825
S glycoprotein	7a	10014874	10014841	694009.SPIKE_CVHSA	694009.NS7A_CVHSA	0	0	0	0	0	0	0	0.825	0.825
RdRp	nsp8	10014855	10014852	694009.PRO_0000037318	694009.PRO_0000037315	0	0	0	0	0	0	0	0.825	0.825
SMAD6	BMP4	1847140	1843758	9606.ENSP00000288840	9606.ENSP00000245451	0	0	0	0	0.055	0.112	0	0.807	0.824
NODAL	INHBE	1847052	1845889	9606.ENSP00000287139	9606.ENSP00000266646	0	0	0	0.664	0	0	0.800	0.380	0.823
INHBA	TGFB1	1843613	1842869	9606.ENSP00000242208	9606.ENSP00000221930	0	0	0	0.662	0	0	0.800	0.370	0.823
ALB	SLC11A1	1847637	1843344	9606.ENSP00000295897	9606.ENSP00000233202	0	0	0	0	0	0	0	0.823	0.823
M	7a	10014876	10014841	694009.VME1_CVHSA	694009.NS7A_CVHSA	0	0	0	0	0	0	0	0.821	0.821
PHKA2	PPP1CA	1857119	1850792	9606.ENSP00000369274	9606.ENSP00000326031	0	0	0	0	0.054	0	0.800	0.130	0.821
INHBB	TGFB1	1847554	1842869	9606.ENSP00000295228	9606.ENSP00000221930	0	0	0	0.654	0	0	0.800	0.308	0.819
BMP7	SMAD2	1858342	1845079	9606.ENSP00000379204	9606.ENSP00000262160	0	0	0	0	0.043	0.112	0	0.803	0.818
7a	BCL2L1	10014841	1848421	694009.NS7A_CVHSA	9606.ENSP00000302564	0	0	0	0	0	0	0	0.818	0.818
MYO5C	SPECC1	1845003	1844926	9606.ENSP00000261839	9606.ENSP00000261503	0	0	0	0	0.063	0.792	0	0.132	0.817
INHBC	TGFB1	1849100	1842869	9606.ENSP00000308716	9606.ENSP00000221930	0	0	0	0.654	0	0	0.800	0.273	0.816
Host translation inhibitor nsp1	JUN	10014846	1855436	694009.PRO_0000037309	9606.ENSP00000360266	0	0	0	0	0	0	0	0.815	0.815
MYO5A	MYO5C	1858703	1845003	9606.ENSP00000382177	9606.ENSP00000261839	0	0	0	0.957	0.178	0.774	0	0.730	0.813
INHBA	TGFB3	1843613	1843496	9606.ENSP00000242208	9606.ENSP00000238682	0	0	0	0.663	0.051	0	0.800	0.203	0.813
TGFB2	INHBB	1854475	1847554	9606.ENSP00000355896	9606.ENSP00000295228	0	0	0	0.632	0	0	0.800	0.197	0.812
PHKA1	PPP1CA	1855934	1850792	9606.ENSP00000362643	9606.ENSP00000326031	0	0	0	0	0.054	0	0.800	0.088	0.812
7a	SGTA	10014841	1842851	694009.NS7A_CVHSA	9606.ENSP00000221566	0	0	0	0	0	0	0	0.811	0.811
PPP1CA	PHKB	1850792	1849630	9606.ENSP00000326031	9606.ENSP00000313504	0	0	0	0	0.054	0	0.800	0.074	0.809
INHBB	TGFB3	1847554	1843496	9606.ENSP00000295228	9606.ENSP00000238682	0	0	0	0.641	0	0	0.800	0.161	0.808
ANGPT1	ANGPT4	1861743	1857455	9606.ENSP00000428340	9606.ENSP00000371347	0	0	0	0.942	0	0	0.800	0.759	0.808
BMP2	SMAD3	1856935	1851536	9606.ENSP00000368104	9606.ENSP00000332973	0	0	0	0	0.053	0.256	0	0.748	0.807
NODAL	INHBA	1847052	1843613	9606.ENSP00000287139	9606.ENSP00000242208	0	0	0	0.677	0	0	0.800	0.154	0.807
SMAD3	BMP4	1851536	1843758	9606.ENSP00000332973	9606.ENSP00000245451	0	0	0	0	0.053	0.256	0	0.748	0.807
TGFB2	INHBC	1854475	1849100	9606.ENSP00000355896	9606.ENSP00000308716	0	0	0	0.648	0	0	0.800	0.127	0.806
INHBC	NODAL	1849100	1847052	9606.ENSP00000308716	9606.ENSP00000287139	0	0	0	0.651	0	0	0.800	0.127	0.806
PHKA2	PHKA1	1857119	1855934	9606.ENSP00000369274	9606.ENSP00000362643	0	0	0.527	0.978	0	0	0.800	0.812	0.805
INHBB	NODAL	1847554	1847052	9606.ENSP00000295228	9606.ENSP00000287139	0	0	0	0.657	0	0	0.800	0.113	0.805
INHBC	TGFB3	1849100	1843496	9606.ENSP00000308716	9606.ENSP00000238682	0	0	0	0.653	0	0	0.800	0.110	0.804
3a	CAV1	10014837	1852186	694009.AP3A_CVHSA	9606.ENSP00000339191	0	0	0	0	0	0	0	0.803	0.803
RdRp	9b	10014855	10014845	694009.PRO_0000037318	694009.ORF9B_CVHSA	0	0	0	0	0	0	0	0.800	0.800
nsp2	PHB	10014847	1848178	694009.PRO_0000037310	9606.ENSP00000300408	0	0	0	0	0	0	0	0.800	0.800
9b	XPO1	10014845	1858987	694009.ORF9B_CVHSA	9606.ENSP00000384863	0	0	0	0	0	0	0	0.800	0.800
3a	STAT3	10014837	1845584	694009.AP3A_CVHSA	9606.ENSP00000264657	0	0	0	0	0	0	0	0.800	0.800
IRF3	CXCL10	1849262	1848754	9606.ENSP00000310127	9606.ENSP00000305651	0	0	0	0	0	0	0	0.795	0.795
SMAD4	BMP6	1852473	1846835	9606.ENSP00000341551	9606.ENSP00000283147	0	0	0	0	0.047	0.112	0	0.773	0.791
SMAD3	MSTN	1851536	1844830	9606.ENSP00000332973	9606.ENSP00000260950	0	0	0	0	0.052	0.112	0	0.769	0.789
MBOAT4	FOS	1849691	1848822	9606.ENSP00000314196	9606.ENSP00000306245	0	0	0	0	0	0	0	0.787	0.787
TNC	TGFB1	1845696	1842869	9606.ENSP00000265131	9606.ENSP00000221930	0	0	0	0	0.052	0	0	0.779	0.782
REG1B	REG1A	1848504	1843366	9606.ENSP00000303206	9606.ENSP00000233735	0	0	0	0.985	0.459	0.608	0	0.910	0.782
FOS	ALB	1848822	1847637	9606.ENSP00000306245	9606.ENSP00000295897	0	0	0	0	0	0	0	0.780	0.780
FGB	FGL2	1848806	1843920	9606.ENSP00000306099	9606.ENSP00000248598	0	0	0	0.746	0	0	0.720	0.810	0.777
BMP7	SMAD7	1858342	1845078	9606.ENSP00000379204	9606.ENSP00000262158	0	0	0	0	0.052	0.112	0	0.756	0.777
SMAD3	STAT3	1851536	1845584	9606.ENSP00000332973	9606.ENSP00000264657	0	0	0	0	0.063	0.285	0	0.690	0.775
FGG	FGL2	1851932	1843920	9606.ENSP00000336829	9606.ENSP00000248598	0	0	0	0.755	0	0	0.720	0.787	0.773
SMAD9	BMP6	1857104	1846835	9606.ENSP00000369154	9606.ENSP00000283147	0	0	0	0	0.043	0.112	0	0.754	0.773
FGA	FGL2	1848835	1843920	9606.ENSP00000306361	9606.ENSP00000248598	0	0	0	0.747	0	0	0.720	0.698	0.768
SMAD5	INHBE	1862200	1845889	9606.ENSP00000441954	9606.ENSP00000266646	0	0	0	0	0.043	0.112	0	0.748	0.767
NC	FGL2	10014838	1843920	694009.NCAP_CVHSA	9606.ENSP00000248598	0	0	0	0	0	0	0	0.765	0.765
JUN	SMAD2	1855436	1845079	9606.ENSP00000360266	9606.ENSP00000262160	0	0	0	0	0	0.370	0	0.642	0.765
SPTAN1	MYO5C	1855744	1845003	9606.ENSP00000361824	9606.ENSP00000261839	0	0	0	0	0.115	0.650	0	0.293	0.762
NC	SMAD3	10014838	1851536	694009.NCAP_CVHSA	9606.ENSP00000332973	0	0	0	0	0	0	0	0.760	0.760
SMAD5	SMAD2	1862200	1845079	9606.ENSP00000441954	9606.ENSP00000262160	0	0	0	0.960	0.044	0.144	0.720	0.791	0.758
SMAD5	SMAD3	1862200	1851536	9606.ENSP00000441954	9606.ENSP00000332973	0	0	0	0.969	0.044	0.144	0.720	0.676	0.756
GOPC	PRDM10	1854812	1853754	9606.ENSP00000357484	9606.ENSP00000351686	0	0	0	0	0	0.117	0	0.735	0.756
NC	SMAD2	10014838	1845079	694009.NCAP_CVHSA	9606.ENSP00000262160	0	0	0	0	0	0	0	0.755	0.755
SMAD9	SMAD2	1857104	1845079	9606.ENSP00000369154	9606.ENSP00000262160	0	0	0	0.959	0.044	0.128	0.720	0.797	0.754
GOPC	ALB	1854812	1847637	9606.ENSP00000357484	9606.ENSP00000295897	0	0	0	0	0	0	0	0.749	0.749
FGL2	FGL1	1843920	1842819	9606.ENSP00000248598	9606.ENSP00000221204	0	0	0	0.854	0	0	0.720	0.700	0.748
NC	SMAD5	10014838	1862200	694009.NCAP_CVHSA	9606.ENSP00000441954	0	0	0	0	0	0	0	0.747	0.747
NC	SMAD9	10014838	1857104	694009.NCAP_CVHSA	9606.ENSP00000369154	0	0	0	0	0	0	0	0.747	0.747
NC	SMAD1	10014838	1848770	694009.NCAP_CVHSA	9606.ENSP00000305769	0	0	0	0	0	0	0	0.747	0.747
PDE6B	SLC11A1	1861473	1843344	9606.ENSP00000420295	9606.ENSP00000233202	0	0	0	0	0	0	0	0.744	0.744
NC	SMAD7	10014838	1845078	694009.NCAP_CVHSA	9606.ENSP00000262158	0	0	0	0	0	0	0	0.741	0.741
NC	SMAD4	10014838	1852473	694009.NCAP_CVHSA	9606.ENSP00000341551	0	0	0	0	0	0	0	0.741	0.741
NC	SMAD6	10014838	1847140	694009.NCAP_CVHSA	9606.ENSP00000288840	0	0	0	0	0	0	0	0.741	0.741
BMP6	SMAD7	1846835	1845078	9606.ENSP00000283147	9606.ENSP00000262158	0	0	0	0	0.052	0.112	0	0.716	0.740
PL-PRO	TGFB1	10014848	1842869	694009.PRO_0000037311	9606.ENSP00000221930	0	0	0	0	0	0	0	0.740	0.740
MBOAT4	BCL2L1	1849691	1848421	9606.ENSP00000314196	9606.ENSP00000302564	0	0	0	0	0	0	0	0.739	0.739
nsp7	CD79A	10014851	1842872	694009.PRO_0000037314	9606.ENSP00000221972	0	0	0	0	0	0	0	0.739	0.739
SMAD5	BMP5	1862200	1855358	9606.ENSP00000441954	9606.ENSP00000359866	0	0	0	0	0.043	0.112	0	0.714	0.736
SFXN1	DOCK11	1849915	1846480	9606.ENSP00000316905	9606.ENSP00000276202	0	0	0	0	0	0	0	0.735	0.735
PDE5A	PDE2A	1853125	1851777	9606.ENSP00000347046	9606.ENSP00000334910	0	0	0	0.724	0	0.667	0	0.743	0.734
SMAD9	GDF2	1857104	1843968	9606.ENSP00000369154	9606.ENSP00000249598	0	0	0	0	0.052	0.112	0	0.707	0.732
SPTAN1	PRDM10	1855744	1853754	9606.ENSP00000361824	9606.ENSP00000351686	0	0	0	0	0.080	0	0	0.719	0.731
SPTAN1	ALB	1855744	1847637	9606.ENSP00000361824	9606.ENSP00000295897	0	0	0	0	0	0	0	0.730	0.730
MYH11	MYH1	1858384	1843075	9606.ENSP00000379616	9606.ENSP00000226207	0	0	0	0.896	0	0	0.720	0.341	0.729
BMP6	SMAD2	1846835	1845079	9606.ENSP00000283147	9606.ENSP00000262160	0	0	0	0	0.043	0.112	0	0.707	0.729
SPTAN1	MYH9	1855744	1842558	9606.ENSP00000361824	9606.ENSP00000216181	0	0	0	0	0.170	0.569	0	0.298	0.728
CLEC1A	REG1B	1850831	1848504	9606.ENSP00000326407	9606.ENSP00000303206	0	0	0	0	0	0	0	0.728	0.728
MYH11	MYH2	1858384	1843761	9606.ENSP00000379616	9606.ENSP00000245503	0	0	0	0.898	0	0	0.720	0.281	0.727
MYH6	BMP10	1853324	1847570	9606.ENSP00000348634	9606.ENSP00000295379	0	0	0	0	0.053	0	0	0.723	0.727
JUN	BMP4	1855436	1843758	9606.ENSP00000360266	9606.ENSP00000245451	0	0	0	0	0	0	0	0.727	0.727
MYH7	MYH3	1853180	1843076	9606.ENSP00000347507	9606.ENSP00000226209	0	0	0	0.985	0.056	0	0.720	0.457	0.726
MYH2	MYH3	1843761	1843076	9606.ENSP00000245503	9606.ENSP00000226209	0	0	0	0.987	0.054	0	0.720	0.717	0.726
MYH11	MYH7	1858384	1853180	9606.ENSP00000379616	9606.ENSP00000347507	0	0	0	0.902	0	0	0.720	0.267	0.726
MYH11	MYH6	1858384	1853324	9606.ENSP00000379616	9606.ENSP00000348634	0	0	0	0.899	0	0	0.720	0.277	0.726
MYH3	MYH1	1843076	1843075	9606.ENSP00000226209	9606.ENSP00000226207	0	0	0	0.987	0.054	0	0.720	0.703	0.726
GDF9	SMAD2	1847804	1845079	9606.ENSP00000296875	9606.ENSP00000262160	0	0	0	0	0.044	0.112	0	0.701	0.725
MYH10	MYH4	1846079	1844373	9606.ENSP00000269243	9606.ENSP00000255381	0	0	0	0.889	0	0	0.720	0.200	0.725
MYH11	MYH3	1858384	1843076	9606.ENSP00000379616	9606.ENSP00000226209	0	0	0	0.894	0	0	0.720	0.172	0.724
MYH3	MYH9	1843076	1842558	9606.ENSP00000226209	9606.ENSP00000216181	0	0	0	0.888	0	0	0.720	0.169	0.724
MYH10	MYH3	1846079	1843076	9606.ENSP00000269243	9606.ENSP00000226209	0	0	0	0.890	0	0	0.720	0.174	0.724
MYH4	MYH3	1844373	1843076	9606.ENSP00000255381	9606.ENSP00000226209	0	0	0	0.986	0	0	0.720	0.783	0.723
MYH6	MYH4	1853324	1844373	9606.ENSP00000348634	9606.ENSP00000255381	0	0	0	0.985	0	0	0.720	0.781	0.723
LY75	CD207	1862765	1859156	9606.ENSP00000451511	9606.ENSP00000386378	0	0	0	0	0	0	0	0.722	0.722
MYH4	MYH1	1844373	1843075	9606.ENSP00000255381	9606.ENSP00000226207	0	0	0	0.989	0	0	0.720	0.728	0.722
